text1,text2,label
Prendre le métro,Conduire un camion,1
Éplucher des légumes,Faire du pain,1
Utiliser un taxi,Utiliser un scooter,1
Optimiser un système,Prendre un ferry,0
Ranger la maison,Faire la vaisselle,1
Faire du shopping,Jouer du violon,0
Prendre des vitamines,Faire de l'exercice,1
Faire du tutorat,Rédiger un rapport,0
Jouer au basketball,Pratiquer le surf,1
Utiliser un vélo électrique,Animer une réunion,0
Faire un massage,Consulter un médecin,1
Gérer son budget,Retourner un produit,1
Préparer un plat,Comparer les prix,0
Prendre des vitamines,Consulter un médecin,1
Analyser des données,Sécuriser un serveur,1
Conduire une trottinette,Utiliser un taxi,1
Cuisiner un rôti,Enseigner les mathématiques,0
Déployer une application,Ouvrir un compte,0
Ranger la maison,Faire le ménage,1
Nettoyer la maison,Utiliser un scooter,0
Créer un site web,Faire de la physiothérapie,0
Créer une base de données,Écrire un message,0
Configurer un réseau,Faire de la maintenance,1
Préparer un plat,Préparer un gâteau,1
Faire de l'escalade,Courir un marathon,1
Déployer une application,Prendre un ferry,0
Faire de la physiothérapie,Prendre des vitamines,1
Organiser une conférence,Animer une réunion,1
Faire griller de la viande,Éplucher des légumes,1
Cuire du riz,Préparer une soupe,1
Tester un programme,Déployer une application,1
Faire une omelette,Négocier un contrat,0
Monitorer un système,Jouer au football,0
Conduire une trottinette,Faire cuire des pâtes,0
Peindre un mur,Faire le ménage,1
Installer un logiciel,Gérer son budget,0
Prendre des vitamines,Organiser une conférence,0
Gérer le stress,Faire du pain,0
Jouer du violon,Expliquer un concept,0
Pratiquer le surf,Jouer au volleyball,1
Prendre soin de sa peau,Consulter un médecin,1
Installer un logiciel,Automatiser une tâche,1
Monitorer un système,Réparer un ordinateur,1
Gérer son budget,Arroser les plantes,0
Cuire du riz,Épargner de l'argent,0
Tester un programme,Aller chez le dentiste,0
Planter des fleurs,Arroser les plantes,1
Écrire une chanson,Faire de l'exercice,0
Enseigner les mathématiques,Préparer une leçon,1
Faire de la photographie,Pratiquer le surf,0
Superviser des élèves,Faire une présentation,1
Ranger la maison,Entretenir le jardin,1
Développer une application,Automatiser une tâche,1
Gérer ses finances,Pratiquer la relaxation,0
Conduire une moto,Faire de l'auto-stop,1
Faire ses comptes,Calculer ses dépenses,1
Faire la vaisselle,Peindre un mur,1
Utiliser un scooter,Demander un crédit,0
Jouer du piano,Chanter une chanson,1
Nager en piscine,Prendre la parole en public,0
Faire de la danse,Sculpter une statue,0
Installer une étagère,Passer un appel,0
Ranger la maison,Organiser un placard,1
Ranger la maison,Peindre un mur,1
Comparer les prix,Épargner de l'argent,1
Utiliser un scooter,Faire une présentation,0
Payer ses factures,Éplucher des légumes,0
Laver les vitres,Bricoler un objet,1
Évaluer des étudiants,Manger équilibré,0
Tester un programme,Arroser les plantes,0
Faire du ski,Faire de la musculation,1
Peindre un mur,Dessiner un portrait,0
Faire de la photographie,Jouer de la batterie,1
Faire ses comptes,Demander un crédit,1
Installer un logiciel,Faire de la maintenance,1
Préparer une soupe,Jouer au football,0
Improviser au piano,Chanter une chanson,1
Pratiquer le yoga,Jouer au tennis,1
Rédiger un rapport,Écrire un message,1
Préparer une soupe,Cuisiner des légumes,1
Peindre un mur,Cuisiner des légumes,0
Créer un dessin,Développer une application,0
Pratiquer la relaxation,Créer un algorithme,0
Pratiquer le yoga,Jouer au basketball,1
Faire du ski,Faire de la photographie,0
Tondre la pelouse,Faire le ménage,1
Cuisiner des légumes,Cuisiner un rôti,1
Acheter des vêtements,Payer ses factures,1
Organiser une formation,Déployer une application,0
Créer un site web,Acheter des vêtements,0
Jouer au volleyball,Écrire une chanson,0
Faire du networking,Jouer au tennis,0
Animer un atelier,Animer une discussion,1
Sécuriser un serveur,Faire un massage,0
Faire de l'exercice,Boire beaucoup d'eau,1
Réparer un ordinateur,Faire de la maintenance,1
Prendre l'air frais,Prendre soin de sa peau,1
Donner des conseils,Aller chez le dentiste,0
Sculpter une statue,Créer une œuvre,1
Sculpter une statue,Animer une discussion,0
Retourner un produit,Nager en piscine,0
Peindre à l'aquarelle,Donner un cours,0
Faire une présentation,Composer une mélodie,0
Installer un logiciel,Expliquer un concept,0
Prendre le métro,Utiliser un scooter,1
Consulter un médecin,Créer une œuvre,0
Faire un discours,Organiser une conférence,1
Ranger la maison,Sculpter une statue,0
Utiliser un vélo électrique,Prendre le train,1
Jouer au football,Faire de la photographie,0
Faire de la musculation,Pratiquer le yoga,1
Animer une discussion,Corriger des copies,1
Prendre l'avion,Prendre le train,1
Utiliser un vélo électrique,Conduire une voiture,1
Donner un cours,Créer un cours,1
Organiser une formation,Donner des conseils,1
Faire de la méditation,Faire ses comptes,0
Cuire du riz,Planter des fleurs,0
Acheter en ligne,Demander un crédit,1
Aller chez le dentiste,Faire du jogging,0
Utiliser un vélo électrique,Utiliser un taxi,1
Déployer une application,Calculer ses dépenses,0
Gérer ses finances,Retourner un produit,1
Faire la vaisselle,Tailler les arbres,1
Aller chez le dentiste,Faire de la méditation,1
Jouer du piano,Peindre à l'aquarelle,1
Prendre le train,Conduire un camion,1
Interviewer quelqu'un,Cuisiner des légumes,0
Faire ses comptes,Organiser une formation,0
Négocier un contrat,Écrire un message,1
Conduire un camion,Faire de la méditation,0
Faire un bilan de santé,Manger équilibré,1
Passer un appel,Aller chez le dentiste,0
Préparer une salade,Tondre la pelouse,0
Pratiquer le yoga,Faire de la danse,1
Jouer au basketball,Faire cuire des pâtes,0
Laver les vitres,Entretenir le jardin,1
Faire ses comptes,Gérer son budget,1
Déployer une application,Monitorer un système,1
Préparer un dessert,Organiser une conférence,0
Envoyer un email,Faire un discours,1
Composer une chanson,Sculpter une statue,1
Faire de la photographie,Prendre l'air frais,0
Prendre l'avion,Déployer une application,0
Optimiser un système,Analyser des données,1
Prendre l'air frais,Créer un cours,0
Automatiser une tâche,Créer un site web,1
Acheter en ligne,Ouvrir un compte,1
Pratiquer le yoga,Utiliser un vélo électrique,0
Gérer son budget,Gérer ses finances,1
Préparer une salade,Peindre à l'aquarelle,0
Ouvrir un compte,Demander un crédit,1
Dessiner un portrait,Donner un cours,0
Réparer une fuite,Pratiquer la boxe,0
Calculer ses dépenses,Investir en bourse,1
Planter des fleurs,Organiser une conférence,0
Jouer de la guitare,Écrire une chanson,1
Tailler les arbres,Organiser un placard,1
Cuisiner un rôti,Faire griller de la viande,1
Faire de la danse,Déployer une application,0
Peindre à l'aquarelle,Créer un cours,0
Réparer un meuble,Prendre des vitamines,0
Présenter un projet,Créer un algorithme,0
Créer un dessin,Faire de la méditation,0
Entretenir le jardin,Faire du shopping,0
Bricoler un objet,Calculer ses dépenses,0
Sculpter une statue,Jouer du violon,1
Corriger des copies,Nager en piscine,0
Automatiser une tâche,Déployer une application,1
Préparer un gâteau,Éplucher des légumes,1
Jouer au football,Faire de la randonnée,1
Dessiner un portrait,Prendre un bus,0
Organiser un placard,Tondre la pelouse,1
Prendre des vitamines,Boire beaucoup d'eau,1
Consulter un médecin,Prendre soin de sa peau,1
Conduire une voiture,Jouer de la batterie,0
Monitorer un système,Créer une base de données,1
Préparer une salade,Faire griller de la viande,1
Cuisiner un rôti,Faire une sauce,1
Faire du pain,Comparer les prix,0
Faire de la danse,Faire de la méditation,0
Retourner un produit,Faire du shopping,1
Donner des conseils,Prendre la parole,0
Faire du tutorat,Comparer les prix,0
Conduire une trottinette,Faire du jogging,0
Cuisiner des légumes,Prendre la parole,0
Retourner un produit,Investir en bourse,1
Automatiser une tâche,Analyser des données,1
Créer un dessin,Dessiner un portrait,1
Jouer du piano,Jouer au basketball,0
Prendre soin de sa peau,Sculpter une statue,0
Consulter un médecin,Payer ses factures,0
Analyser des données,Sécuriser un serveur,1
Investir en bourse,Préparer un examen,0
Jouer au football,Nager en piscine,1
Automatiser une tâche,Préparer un examen,0
Utiliser un vélo électrique,Faire du shopping,0
Faire une tarte,Faire un massage,0
Passer un appel,Chanter une chanson,0
Utiliser un taxi,Prendre l'avion,1
Réparer un ordinateur,Faire de la méditation,0
Faire une omelette,Faire une tarte,1
Enseigner une langue,Jouer au volleyball,0
Négocier un prix,Créer un algorithme,0
Retourner un produit,Faire ses comptes,1
Expliquer un concept,Faire un discours,0
Préparer une salade,Préparer une soupe,1
Utiliser un taxi,Prendre un ferry,1
Composer une chanson,Jouer du piano,1
Boire beaucoup d'eau,Composer une chanson,0
Faire les courses,Sécuriser un serveur,0
Réparer une fuite,Tondre la pelouse,1
Prendre la parole en public,Prendre des vitamines,0
Optimiser un système,Planter des fleurs,0
Superviser des élèves,Retourner un produit,0
Créer un algorithme,Créer un site web,1
Faire de la photographie,Jouer de la batterie,1
Aller chez le dentiste,Boire beaucoup d'eau,1
Tailler les arbres,Réparer un meuble,1
Nager en piscine,Courir un marathon,1
Faire de la photographie,Jouer de la guitare,1
Prendre un ferry,Optimiser un système,0
Faire une présentation,Évaluer des étudiants,1
Préparer un dessert,Chanter une chanson,0
Tondre la pelouse,Installer une étagère,1
Animer une discussion,Faire du vélo,0
Utiliser un vélo électrique,Conduire une voiture,1
Animer une réunion,Organiser une conférence,1
Composer une mélodie,Jouer de la batterie,1
Présenter un projet,Interviewer quelqu'un,1
Préparer une leçon,Enseigner les mathématiques,1
Faire du vélo,Faire de la musculation,1
Organiser une conférence,Rédiger une lettre,1
Faire un bilan de santé,Acheter des vêtements,0
Présenter un projet,Cuisiner des légumes,0
Laver les vitres,Prendre la parole en public,0
Entretenir le jardin,Animer une réunion,0
Calculer ses dépenses,Investir en bourse,1
Jouer au volleyball,Pratiquer le surf,1
Conduire une voiture,Prendre soin de sa peau,0
Conduire une voiture,Prendre le métro,1
Faire de l'escalade,Jouer au football,1
Peindre un tableau,Faire de la photographie,1
Utiliser un vélo électrique,Créer un cours,0
Réparer une fuite,Organiser un placard,1
Préparer une salade,Jouer au basketball,0
Jouer au tennis,Prendre le train,0
Manger équilibré,Corriger des copies,0
Faire de la physiothérapie,Écrire un message,0
Faire de la danse,Pratiquer le surf,1
Dessiner un portrait,Improviser au piano,1
Corriger des copies,Superviser des élèves,1
Réparer une fuite,Entretenir le jardin,1
Organiser une formation,Enseigner les mathématiques,1
Rédiger une lettre,Jouer au basketball,0
Préparer un plat,Installer un logiciel,0
Ranger la maison,Jouer au tennis,0
Faire du shopping,Négocier un prix,1
Préparer un gâteau,Préparer un examen,0
Faire de la musculation,Faire de la danse,1
Corriger des copies,Enseigner les mathématiques,1
Préparer un examen,Prendre l'avion,0
Tester un programme,Donner un cours,0
Jouer du violon,Jouer du piano,1
Prendre le métro,Conduire une voiture,1
Jouer du violon,Sculpter une statue,1
Faire de l'exercice,Consulter un médecin,1
Analyser des données,Sécuriser un serveur,1
Tondre la pelouse,Organiser un placard,1
Faire de l'exercice,Boire beaucoup d'eau,1
Éplucher des légumes,Ranger la maison,0
Demander un crédit,Interviewer quelqu'un,0
Acheter en ligne,Demander un crédit,1
Jouer du violon,Créer une œuvre,1
Faire du pain,Donner des conseils,0
Laver les vitres,Organiser un placard,1
Créer une base de données,Programmer en Python,1
Faire du jogging,Faire de la randonnée,1
Faire du vélo,Pratiquer la boxe,1
Composer une mélodie,Tondre la pelouse,0
Faire griller de la viande,Faire du pain,1
Prendre la parole,Faire du networking,1
Modérer un débat,Demander un crédit,0
Tailler les arbres,Dormir suffisamment,0
Modérer un débat,Faire une présentation,1
Faire de la maintenance,Tester un programme,1
Tester un programme,Prendre un ferry,0
Faire du vélo,Optimiser un système,0
Conduire une moto,Boire beaucoup d'eau,0
Installer une étagère,Jouer du piano,0
Organiser une formation,Animer une discussion,1
Courir un marathon,Analyser des données,0
Expliquer un concept,Animer une discussion,1
Programmer en Python,Déployer une application,1
Jouer du violon,Chanter une chanson,1
Monitorer un système,Faire une omelette,0
Configurer un réseau,Sécuriser un serveur,1
Négocier un prix,Conduire une trottinette,0
Négocier un prix,Retourner un produit,1
Programmer en Python,Tester un programme,1
Bricoler un objet,Ouvrir un compte,0
Préparer un gâteau,Faire une sauce,1
Préparer un plat,Préparer un smoothie,1
Tondre la pelouse,Expliquer un concept,0
Interviewer quelqu'un,Organiser une conférence,1
Évaluer des étudiants,Arroser les plantes,0
Réparer une fuite,Peindre un mur,1
Gérer ses finances,Réparer un ordinateur,0
Animer une discussion,Préparer une leçon,1
Nager en piscine,Faire une sauce,0
Prendre l'air frais,Programmer en Python,0
Faire un bilan de santé,Planter des fleurs,0
Développer une application,Jouer du violon,0
Faire du shopping,Payer ses factures,1
Retourner un produit,Manger équilibré,0
Éplucher des légumes,Préparer une salade,1
Organiser une formation,Faire une présentation,1
Rédiger une lettre,Organiser une conférence,1
Développer une application,Créer une base de données,1
Faire du vélo,Pratiquer la relaxation,0
Planter des fleurs,Sculpter une statue,0
Faire du shopping,Faire de la photographie,0
Faire de la musculation,Faire du jogging,1
Configurer un réseau,Faire une présentation,0
Faire du vélo,Nager en piscine,1
Déployer une application,Analyser des données,1
Animer une réunion,Faire du networking,1
Éplucher des légumes,Demander un crédit,0
Organiser une conférence,Peindre un tableau,0
Automatiser une tâche,Planter des fleurs,0
Dessiner un portrait,Improviser au piano,1
Prendre un bus,Gérer ses finances,0
Préparer une leçon,Créer une base de données,0
Faire cuire des pâtes,Faire une omelette,1
Retourner un produit,Faire les courses,1
Comparer les prix,Retourner un produit,1
Calculer ses dépenses,Rédiger un rapport,0
Sécuriser un serveur,Faire une omelette,0
Tester un programme,Interviewer quelqu'un,0
Animer un atelier,Évaluer des étudiants,1
Développer une application,Créer un algorithme,1
Programmer en Python,Expliquer un concept,0
Jouer de la batterie,Faire du networking,0
Passer un appel,Faire une tarte,0
Programmer en Python,Tester un programme,1
Pratiquer la boxe,Animer une discussion,0
Faire un discours,Courir un marathon,0
Boire beaucoup d'eau,Faire du vélo,0
Consulter un médecin,Faire de la physiothérapie,1
Pratiquer la boxe,Jouer au football,1
Faire du vélo,Écrire une chanson,0
Faire de l'auto-stop,Marcher en ville,1
Manger équilibré,Prendre des vitamines,1
Laver les vitres,Cuire du riz,0
Faire les courses,Faire ses comptes,1
Réparer un meuble,Arroser les plantes,1
Faire une tarte,Créer un dessin,0
Prendre la parole en public,Automatiser une tâche,0
Gérer son budget,Calculer ses dépenses,1
Prendre le train,Utiliser un taxi,1
Utiliser un vélo électrique,Utiliser un taxi,1
Faire du vélo,Écrire un message,0
Préparer un dessert,Faire du networking,0
Payer ses factures,Faire ses comptes,1
Payer ses factures,Demander un crédit,1
Jouer au volleyball,Jouer au basketball,1
Envoyer un email,Consulter un médecin,0
Faire de la danse,Faire de la musculation,1
Ouvrir un compte,Entretenir le jardin,0
Superviser des élèves,Corriger des copies,1
Boire beaucoup d'eau,Prendre le train,0
Prendre l'air frais,Faire la vaisselle,0
Modérer un débat,Demander un crédit,0
Acheter en ligne,Cuisiner des légumes,0
Prendre l'air frais,Prendre soin de sa peau,1
Acheter en ligne,Épargner de l'argent,1
Cuisiner un rôti,Expliquer un concept,0
Jouer de la guitare,Écrire une chanson,1
Optimiser un système,Interviewer quelqu'un,0
Marcher en ville,Conduire un tracteur,1
Faire de la danse,Jouer au tennis,1
Ranger la maison,Faire le ménage,1
Conduire une voiture,Jouer de la guitare,0
Tailler les arbres,Créer un dessin,0
Écrire un message,Rédiger une lettre,1
Préparer un smoothie,Faire une sauce,1
Jouer au tennis,Jouer au football,1
Investir en bourse,Acheter en ligne,1
Dormir suffisamment,Prendre des vitamines,1
Pratiquer le yoga,Nager en piscine,1
Prendre l'air frais,Interviewer quelqu'un,0
Acheter en ligne,Prendre l'air frais,0
Organiser un placard,Réparer une fuite,1
Faire de la méditation,Faire du stretching,1
Négocier un contrat,Faire du networking,1
Écrire une chanson,Animer une réunion,0
Animer une réunion,Faire un discours,1
Négocier un contrat,Faire une présentation,1
Conduire un camion,Prendre un ferry,1
Animer une réunion,Créer une base de données,0
Utiliser un scooter,Jouer au tennis,0
Programmer en Python,Faire de la maintenance,1
Modérer un débat,Animer une réunion,1
Faire du tutorat,Faire une présentation,1
Rédiger une lettre,Conduire un camion,0
Faire du pain,Courir un marathon,0
Conduire une voiture,Faire une sauce,0
Corriger des copies,Faire du pain,0
Conduire une voiture,Écrire un message,0
Entretenir le jardin,Tailler les arbres,1
Écrire un message,Présenter un projet,1
Épargner de l'argent,Investir en bourse,1
Aller chez le dentiste,Faire de l'exercice,1
Déployer une application,Faire de la photographie,0
Monitorer un système,Faire de la physiothérapie,0
Boire beaucoup d'eau,Dormir suffisamment,1
Faire de l'exercice,Faire du tutorat,0
Créer une œuvre,Sculpter une statue,1
Réparer un meuble,Conduire un tracteur,0
Peindre un tableau,Jouer au basketball,0
Prendre soin de sa peau,Dormir suffisamment,1
Composer une chanson,Présenter un projet,0
Chanter une chanson,Jouer du piano,1
Réparer une fuite,Déployer une application,0
Faire une tarte,Calculer ses dépenses,0
Créer une base de données,Superviser des élèves,0
Préparer un dessert,Sécuriser un serveur,0
Faire la vaisselle,Monitorer un système,0
Éplucher des légumes,Faire une sauce,1
Conduire une voiture,Conduire un camion,1
Composer une chanson,Faire du networking,0
Tondre la pelouse,Réparer une fuite,1
Pratiquer le yoga,Pratiquer la boxe,1
Utiliser un vélo électrique,Prendre l'avion,1
Éplucher des légumes,Entretenir le jardin,0
Faire de l'auto-stop,Faire du shopping,0
Calculer ses dépenses,Investir en bourse,1
Conduire une voiture,Utiliser un scooter,1
Cuisiner un rôti,Tondre la pelouse,0
Donner un cours,Préparer une leçon,1
Déployer une application,Ouvrir un compte,0
Courir un marathon,Faire du jogging,1
Improviser au piano,Consulter un médecin,0
Modérer un débat,Négocier un contrat,1
Superviser des élèves,Enseigner une langue,1
Faire le ménage,Installer une étagère,1
Passer un appel,Improviser au piano,0
Dessiner un portrait,Déployer une application,0
Configurer un réseau,Analyser des données,1
Ouvrir un compte,Organiser une formation,0
Faire une tarte,Cuisiner un rôti,1
Créer un algorithme,Optimiser un système,1
Comparer les prix,Prendre un bus,0
Tailler les arbres,Organiser un placard,1
Faire du jogging,Jouer au football,1
Faire de l'escalade,Créer une œuvre,0
Négocier un prix,Tester un programme,0
Jouer au basketball,Faire de l'escalade,1
Tester un programme,Prendre l'air frais,0
Planter des fleurs,Entretenir le jardin,1
Créer une œuvre,Sculpter une statue,1
Comparer les prix,Faire les courses,1
Faire de l'exercice,Aller chez le dentiste,1
Bricoler un objet,Conduire une voiture,0
Retourner un produit,Prendre le métro,0
Faire du pain,Faire un discours,0
Faire de la danse,Nager en piscine,1
Faire du stretching,Manger équilibré,1
Enseigner les mathématiques,Expliquer un concept,1
Cuisiner des légumes,Cuire du riz,1
Conduire une moto,Réparer un ordinateur,0
Prendre des vitamines,Faire un massage,1
Composer une chanson,Faire une sauce,0
Aller chez le dentiste,Faire une sauce,0
Faire de la randonnée,Faire de la musculation,1
Envoyer un email,Interviewer quelqu'un,1
Préparer un gâteau,Cuisiner un rôti,1
Dessiner un portrait,Ouvrir un compte,0
Préparer une salade,Faire une sauce,1
Déployer une application,Automatiser une tâche,1
Peindre à l'aquarelle,Composer une mélodie,1
Entretenir le jardin,Préparer une soupe,0
Dormir suffisamment,Arroser les plantes,0
Jouer du piano,Organiser une formation,0
Jouer du piano,Faire de la randonnée,0
Monitorer un système,Développer une application,1
Prendre soin de sa peau,Jouer au basketball,0
Improviser au piano,Prendre l'avion,0
Jouer du violon,Installer un logiciel,0
Improviser au piano,Corriger des copies,0
Consulter un médecin,Prendre soin de sa peau,1
Courir un marathon,Dessiner un portrait,0
Installer un logiciel,Improviser au piano,0
Faire de la musculation,Éplucher des légumes,0
Programmer en Python,Prendre l'avion,0
Jouer de la batterie,Créer un dessin,1
Dessiner un portrait,Peindre un tableau,1
Payer ses factures,Faire du shopping,1
Superviser des élèves,Automatiser une tâche,0
Expliquer un concept,Préparer un examen,1
Interviewer quelqu'un,Organiser une conférence,1
Prendre soin de sa peau,Gérer le stress,1
Modérer un débat,Passer un appel,1
Aller chez le dentiste,Faire un massage,1
Faire une sauce,Cuisiner un rôti,1
Animer une réunion,Prendre l'air frais,0
Pratiquer le yoga,Improviser au piano,0
Expliquer un concept,Animer un atelier,1
Gérer son budget,Acheter en ligne,1
Faire un massage,Enseigner les mathématiques,0
Utiliser un vélo électrique,Organiser un placard,0
Acheter en ligne,Créer une base de données,0
Gérer ses finances,Gérer son budget,1
Prendre l'avion,Prendre un bus,1
Cuisiner un rôti,Préparer un gâteau,1
Marcher en ville,Jouer de la batterie,0
Faire la vaisselle,Faire du ski,0
Prendre le métro,Utiliser un taxi,1
Tester un programme,Faire un bilan de santé,0
Créer un dessin,Écrire une chanson,1
Faire du jogging,Développer une application,0
Négocier un contrat,Rédiger un rapport,1
Passer un appel,Faire une présentation,1
Faire cuire des pâtes,Déployer une application,0
Peindre un tableau,Animer un atelier,0
Faire griller de la viande,Cuisiner des légumes,1
Faire de l'escalade,Négocier un prix,0
Préparer un examen,Gérer le stress,0
Ouvrir un compte,Acheter des vêtements,1
Donner un cours,Négocier un prix,0
Prendre soin de sa peau,Consulter un médecin,1
Configurer un réseau,Installer un logiciel,1
Conduire une voiture,Prendre l'avion,1
Peindre à l'aquarelle,Chanter une chanson,1
Composer une chanson,Chanter une chanson,1
Créer une base de données,Créer une œuvre,0
Installer un logiciel,Expliquer un concept,0
Expliquer un concept,Préparer une leçon,1
Arroser les plantes,Faire un discours,0
Prendre un ferry,Utiliser un taxi,1
Ranger la maison,Installer une étagère,1
Installer un logiciel,Automatiser une tâche,1
Faire de la danse,Jouer de la guitare,0
Écrire une chanson,Peindre un tableau,1
Créer un cours,Peindre un tableau,0
Conduire un camion,Conduire une trottinette,1
Conduire une trottinette,Cuire du riz,0
Jouer de la batterie,Sécuriser un serveur,0
Éplucher des légumes,Faire de la maintenance,0
Jouer de la batterie,Préparer une soupe,0
Jouer de la guitare,Négocier un prix,0
Donner des conseils,Préparer une leçon,1
Éplucher des légumes,Pratiquer la relaxation,0
Manger équilibré,Prendre des vitamines,1
Monitorer un système,Créer un algorithme,1
Composer une chanson,Jouer de la batterie,1
Conduire une trottinette,Pratiquer le surf,0
Faire un bilan de santé,Prendre des vitamines,1
Épargner de l'argent,Faire les courses,1
Faire une présentation,Préparer une leçon,1
Faire du pain,Faire du tutorat,0
Faire du jogging,Courir un marathon,1
Évaluer des étudiants,Faire de l'escalade,0
Réparer un ordinateur,Configurer un réseau,1
Préparer un plat,Cuire du riz,1
Sécuriser un serveur,Programmer en Python,1
Préparer une leçon,Faire du tutorat,1
Faire du vélo,Prendre l'air frais,0
Écrire un message,Pratiquer la relaxation,0
Pratiquer le yoga,Cuisiner un rôti,0
Jouer au volleyball,Faire de la musculation,1
Planter des fleurs,Faire la vaisselle,1
Conduire un tracteur,Créer un cours,0
Faire une omelette,Éplucher des légumes,1
Prendre le métro,Prendre un bus,1
Arroser les plantes,Nettoyer la maison,1
Cuisiner des légumes,Cuisiner un rôti,1
Éplucher des légumes,Cuisiner des légumes,1
Créer une œuvre,Peindre à l'aquarelle,1
Conduire une trottinette,Prendre le train,1
Calculer ses dépenses,Faire un bilan de santé,0
Jouer au volleyball,Jouer de la guitare,0
Jouer au volleyball,Optimiser un système,0
Faire du tutorat,Dormir suffisamment,0
Créer un algorithme,Marcher en ville,0
Automatiser une tâche,Chanter une chanson,0
Envoyer un email,Passer un appel,1
Gérer le stress,Installer une étagère,0
Faire du networking,Organiser une conférence,1
Retourner un produit,Développer une application,0
Prendre le métro,Jouer de la batterie,0
Déployer une application,Réparer un ordinateur,1
Faire du ski,Faire de la randonnée,1
Automatiser une tâche,Acheter des vêtements,0
Préparer une leçon,Utiliser un taxi,0
Faire de l'exercice,Peindre à l'aquarelle,0
Faire du ski,Jouer au tennis,1
Faire de la danse,Faire de l'escalade,1
Retourner un produit,Faire de l'auto-stop,0
Pratiquer le yoga,Jouer au basketball,1
Corriger des copies,Entretenir le jardin,0
Ranger la maison,Prendre un ferry,0
Préparer un plat,Pratiquer le yoga,0
Écrire un message,Faire du jogging,0
Monitorer un système,Automatiser une tâche,1
Programmer en Python,Créer un algorithme,1
Organiser une conférence,Écrire un message,1
Faire une sauce,Négocier un contrat,0
Prendre l'avion,Faire du vélo,1
Cuisiner un rôti,Faire de l'auto-stop,0
Peindre à l'aquarelle,Investir en bourse,0
Faire une sauce,Préparer un plat,1
Enseigner une langue,Corriger des copies,1
Retourner un produit,Gérer ses finances,1
Écrire un message,Faire un discours,1
Rédiger une lettre,Modérer un débat,1
Sculpter une statue,Créer une œuvre,1
Faire de la photographie,Créer une œuvre,1
Cuire du riz,Cuisiner un rôti,1
Jouer de la batterie,Faire du pain,0
Organiser une conférence,Rédiger un rapport,1
Prendre la parole en public,Faire la vaisselle,0
Ouvrir un compte,Peindre à l'aquarelle,0
Épargner de l'argent,Faire les courses,1
Enseigner les mathématiques,Tondre la pelouse,0
Écrire une chanson,Composer une mélodie,1
Installer un logiciel,Présenter un projet,0
Entretenir le jardin,Nettoyer la maison,1
Entretenir le jardin,Tondre la pelouse,1
Expliquer un concept,Nager en piscine,0
Prendre des vitamines,Faire cuire des pâtes,0
Prendre soin de sa peau,Prendre des vitamines,1
Utiliser un scooter,Conduire un camion,1
Déployer une application,Conduire un camion,0
Installer une étagère,Faire de la maintenance,0
Envoyer un email,Installer une étagère,0
Créer un cours,Installer une étagère,0
Peindre un tableau,Improviser au piano,1
Calculer ses dépenses,Gérer son budget,1
Analyser des données,Faire le ménage,0
Pratiquer la boxe,Sécuriser un serveur,0
Calculer ses dépenses,Négocier un prix,1
Préparer une soupe,Faire une présentation,0
Expliquer un concept,Préparer un plat,0
Faire une présentation,Expliquer un concept,1
Consulter un médecin,Évaluer des étudiants,0
Payer ses factures,Faire les courses,1
Animer une discussion,Faire du tutorat,1
Prendre le train,Prendre un bus,1
Jouer de la guitare,Nager en piscine,0
Monitorer un système,Faire cuire des pâtes,0
Préparer un plat,Éplucher des légumes,1
Prendre l'air frais,Aller chez le dentiste,1
Préparer une leçon,Faire du vélo,0
Faire ses comptes,Faire les courses,1
Faire de la physiothérapie,Comparer les prix,0
Gérer son budget,Faire une omelette,0
Épargner de l'argent,Investir en bourse,1
Passer un appel,Prendre soin de sa peau,0
Retourner un produit,Faire du shopping,1
Prendre soin de sa peau,Utiliser un taxi,0
Donner des conseils,Peindre un tableau,0
Donner des conseils,Faire ses comptes,0
Courir un marathon,Sécuriser un serveur,0
Préparer un plat,Préparer un smoothie,1
Tondre la pelouse,Comparer les prix,0
Prendre la parole en public,Faire du networking,1
Comparer les prix,Retourner un produit,1
Prendre le train,Utiliser un vélo électrique,1
Nettoyer la maison,Faire griller de la viande,0
Animer une réunion,Prendre la parole en public,1
Payer ses factures,Jouer du violon,0
Préparer un gâteau,Créer un site web,0
Installer une étagère,Faire un bilan de santé,0
Conduire un camion,Négocier un prix,0
Jouer au volleyball,Prendre des vitamines,0
Courir un marathon,Laver les vitres,0
Acheter en ligne,Calculer ses dépenses,1
Expliquer un concept,Pratiquer le surf,0
Interviewer quelqu'un,Faire de la photographie,0
Prendre la parole,Gérer le stress,0
Faire une omelette,Composer une chanson,0
Entretenir le jardin,Faire le ménage,1
Composer une chanson,Pratiquer le yoga,0
Faire de la méditation,Faire du stretching,1
Faire de l'exercice,Faire de la méditation,1
Faire du pain,Faire une tarte,1
Faire de la randonnée,Jouer au basketball,1
Peindre un mur,Faire la vaisselle,1
Faire ses comptes,Épargner de l'argent,1
Nettoyer la maison,Tailler les arbres,1
Présenter un projet,Peindre un tableau,0
Conduire une trottinette,Prendre l'avion,1
Investir en bourse,Retourner un produit,1
Créer une œuvre,Préparer une salade,0
Improviser au piano,Sculpter une statue,1
Cuisiner un rôti,Nager en piscine,0
Installer une étagère,Acheter des vêtements,0
Préparer un examen,Faire du tutorat,1
Tondre la pelouse,Peindre un mur,1
