text1,text2,label
Planter des fleurs,Faire du vélo,0
Aller chez le dentiste,Créer un cours,0
Conduire une trottinette,Utiliser un vélo électrique,1
Prendre le train,Utiliser un taxi,1
Préparer une soupe,Préparer un smoothie,1
Demander un crédit,Créer un site web,0
Faire de l'exercice,Faire de la méditation,1
Composer une mélodie,Pratiquer la boxe,0
Éplucher des légumes,Écrire une chanson,0
Faire de la physiothérapie,Faire du networking,0
Faire une omelette,Préparer une salade,1
Organiser un placard,Passer un appel,0
Peindre un tableau,Ranger la maison,0
Donner des conseils,Jouer au volleyball,0
Conduire un camion,Prendre le métro,1
Faire la vaisselle,Entretenir le jardin,1
Calculer ses dépenses,Faire de la physiothérapie,0
Créer un dessin,Créer une œuvre,1
Prendre un ferry,Prendre un bus,1
Faire un discours,Modérer un débat,1
Donner des conseils,Donner un cours,1
Faire un bilan de santé,Jouer au tennis,0
Jouer au volleyball,Faire du pain,0
Présenter un projet,Rédiger un rapport,1
Interviewer quelqu'un,Animer une réunion,1
Prendre l'air frais,Animer une discussion,0
Courir un marathon,Évaluer des étudiants,0
Faire de la maintenance,Présenter un projet,0
Interviewer quelqu'un,Prendre la parole,1
Animer une discussion,Préparer une leçon,1
Préparer une salade,Faire du tutorat,0
Organiser un placard,Réparer un meuble,1
Passer un appel,Interviewer quelqu'un,1
Demander un crédit,Faire du shopping,1
Négocier un contrat,Faire de la physiothérapie,0
Faire le ménage,Sculpter une statue,0
Prendre l'air frais,Conduire un camion,0
Nager en piscine,Donner des conseils,0
Analyser des données,Créer un algorithme,1
Chanter une chanson,Peindre un tableau,1
Entretenir le jardin,Prendre des vitamines,0
Prendre l'air frais,Prendre des vitamines,1
Donner des conseils,Enseigner les mathématiques,1
Sécuriser un serveur,Jouer de la batterie,0
Installer un logiciel,Développer une application,1
Prendre un ferry,Marcher en ville,1
Analyser des données,Monitorer un système,1
Pratiquer le surf,Prendre un bus,0
Écrire une chanson,Organiser une formation,0
Tester un programme,Sécuriser un serveur,1
Nager en piscine,Pratiquer le surf,1
Peindre un mur,Prendre l'air frais,0
Demander un crédit,Tailler les arbres,0
Jouer au volleyball,Faire griller de la viande,0
Organiser un placard,Entretenir le jardin,1
Développer une application,Faire le ménage,0
Développer une application,Installer une étagère,0
Faire de l'exercice,Faire de la physiothérapie,1
Faire de l'auto-stop,Conduire une voiture,1
Conduire une trottinette,Arroser les plantes,0
Entretenir le jardin,Installer un logiciel,0
Boire beaucoup d'eau,Manger équilibré,1
Faire du shopping,Gérer ses finances,1
Faire une omelette,Préparer un dessert,1
Cuire du riz,Animer une discussion,0
Configurer un réseau,Déployer une application,1
Faire de la danse,Faire de la musculation,1
Modérer un débat,Rédiger une lettre,1
Demander un crédit,Épargner de l'argent,1
Gérer ses finances,Faire de la physiothérapie,0
Créer une base de données,Écrire une chanson,0
Faire du jogging,Faire griller de la viande,0
Nager en piscine,Faire de la randonnée,1
Acheter des vêtements,Négocier un prix,1
Faire un discours,Demander un crédit,0
Faire du vélo,Écrire une chanson,0
Expliquer un concept,Faire une présentation,1
Tester un programme,Bricoler un objet,0
Pratiquer le surf,Prendre un bus,0
Expliquer un concept,Rédiger une lettre,0
Préparer une salade,Ranger la maison,0
Faire le ménage,Ranger la maison,1
Faire du shopping,Ouvrir un compte,1
Créer un site web,Tester un programme,1
Préparer un examen,Enseigner les mathématiques,1
Faire de la randonnée,Pratiquer la boxe,1
Déployer une application,Organiser une formation,0
Consulter un médecin,Sécuriser un serveur,0
Faire de la photographie,Créer un dessin,1
Prendre la parole en public,Faire du networking,1
Faire du stretching,Prendre soin de sa peau,1
Prendre l'air frais,Faire une omelette,0
Faire une sauce,Créer un cours,0
Animer une réunion,Faire de la randonnée,0
Sécuriser un serveur,Faire de la maintenance,1
Expliquer un concept,Évaluer des étudiants,1
Faire le ménage,Faire de l'exercice,0
Jouer de la batterie,Payer ses factures,0
Modérer un débat,Nettoyer la maison,0
Jouer au basketball,Courir un marathon,1
Prendre un ferry,Faire de la maintenance,0
Analyser des données,Créer une base de données,1
Faire du stretching,Faire de l'exercice,1
Jouer de la batterie,Modérer un débat,0
Faire de la maintenance,Programmer en Python,1
Entretenir le jardin,Faire un massage,0
Cuire du riz,Préparer une soupe,1
Prendre la parole en public,Prendre la parole,1
Gérer ses finances,Gérer son budget,1
Peindre un mur,Présenter un projet,0
Créer un dessin,Éplucher des légumes,0
Faire de la danse,Pratiquer la boxe,1
Entretenir le jardin,Planter des fleurs,1
Conduire un camion,Faire du vélo,1
Jouer au basketball,Faire de la musculation,1
Sécuriser un serveur,Installer un logiciel,1
Installer une étagère,Préparer un plat,0
Éplucher des légumes,Préparer un plat,1
Écrire une chanson,Corriger des copies,0
Prendre un ferry,Faire de l'auto-stop,1
Préparer un examen,Donner un cours,1
Automatiser une tâche,Faire du vélo,0
Préparer une soupe,Préparer un smoothie,1
Donner des conseils,Manger équilibré,0
Optimiser un système,Créer un algorithme,1
Faire un bilan de santé,Déployer une application,0
Faire une sauce,Improviser au piano,0
Jouer de la batterie,Prendre la parole,0
Chanter une chanson,Peindre à l'aquarelle,1
Créer un site web,Éplucher des légumes,0
Faire du shopping,Faire une tarte,0
Préparer une salade,Animer une réunion,0
Faire le ménage,Écrire un message,0
Jouer au basketball,Jouer au tennis,1
Rédiger une lettre,Préparer un examen,0
Faire du vélo,Organiser une formation,0
Acheter des vêtements,Payer ses factures,1
Prendre le train,Conduire un tracteur,1
Faire du ski,Gérer ses finances,0
Faire de l'escalade,Faire du vélo,1
Faire de la photographie,Jouer du violon,1
Prendre l'air frais,Consulter un médecin,1
Gérer ses finances,Investir en bourse,1
Analyser des données,Configurer un réseau,1
Faire une sauce,Prendre le train,0
Modérer un débat,Présenter un projet,1
Programmer en Python,Développer une application,1
Chanter une chanson,Improviser au piano,1
Faire de la méditation,Organiser une formation,0
Nager en piscine,Composer une chanson,0
Faire du shopping,Ouvrir un compte,1
Déployer une application,Superviser des élèves,0
Faire de la photographie,Sculpter une statue,1
Rédiger une lettre,Jouer au tennis,0
Jouer de la batterie,Cuisiner des légumes,0
Faire du shopping,Investir en bourse,1
Modérer un débat,Jouer de la batterie,0
Jouer au volleyball,Jouer au basketball,1
Faire le ménage,Dessiner un portrait,0
Corriger des copies,Créer un cours,1
Modérer un débat,Jouer au basketball,0
Faire du vélo,Faire un bilan de santé,0
Préparer un examen,Donner un cours,1
Jouer de la guitare,Entretenir le jardin,0
Corriger des copies,Ouvrir un compte,0
Installer un logiciel,Faire de la randonnée,0
Peindre un tableau,Pratiquer le yoga,0
Développer une application,Optimiser un système,1
Peindre un mur,Bricoler un objet,1
Prendre des vitamines,Aller chez le dentiste,1
Prendre des vitamines,Donner des conseils,0
Faire de la méditation,Faire du shopping,0
Optimiser un système,Conduire une voiture,0
Expliquer un concept,Sécuriser un serveur,0
Courir un marathon,Faire du jogging,1
Jouer au basketball,Faire le ménage,0
Déployer une application,Créer une base de données,1
Éplucher des légumes,Faire le ménage,0
Sculpter une statue,Faire du shopping,0
Courir un marathon,Jouer au football,1
Consulter un médecin,Manger équilibré,1
Pratiquer la relaxation,Boire beaucoup d'eau,1
Développer une application,Programmer en Python,1
Organiser un placard,Nettoyer la maison,1
Sécuriser un serveur,Programmer en Python,1
Modérer un débat,Jouer de la batterie,0
Préparer un gâteau,Conduire une voiture,0
Rédiger une lettre,Cuire du riz,0
Interviewer quelqu'un,Passer un appel,1
Prendre le train,Faire du vélo,0
Composer une mélodie,Faire de la danse,0
Programmer en Python,Faire du jogging,0
Acheter des vêtements,Prendre la parole en public,0
Éplucher des légumes,Dessiner un portrait,0
Faire du stretching,Organiser un placard,0
Négocier un contrat,Arroser les plantes,0
Prendre le train,Courir un marathon,0
Analyser des données,Créer un dessin,0
Faire griller de la viande,Faire de l'escalade,0
Préparer un gâteau,Faire une présentation,0
Organiser une formation,Animer un atelier,1
Configurer un réseau,Réparer un ordinateur,1
Créer un site web,Automatiser une tâche,1
Faire de la physiothérapie,Pratiquer la relaxation,1
Faire une sauce,Faire du pain,1
Installer un logiciel,Aller chez le dentiste,0
Installer une étagère,Faire de la physiothérapie,0
Modérer un débat,Préparer un plat,0
Développer une application,Analyser des données,1
Faire une omelette,Expliquer un concept,0
Faire du jogging,Nager en piscine,1
Déployer une application,Faire un bilan de santé,0
Calculer ses dépenses,Demander un crédit,1
Faire de la physiothérapie,Créer un algorithme,0
Peindre un mur,Faire la vaisselle,1
Conduire une voiture,Conduire un tracteur,1
Conduire un camion,Prendre un bus,1
Préparer un gâteau,Faire griller de la viande,1
Courir un marathon,Faire du vélo,0
Calculer ses dépenses,Programmer en Python,0
Faire du vélo,Jouer au tennis,1
Gérer ses finances,Donner un cours,0
Gérer ses finances,Peindre un mur,0
Faire de l'exercice,Jouer du piano,0
Prendre l'air frais,Dormir suffisamment,1
Prendre un ferry,Prendre le train,1
Faire du stretching,Dormir suffisamment,1
Développer une application,Conduire une trottinette,0
Faire de l'escalade,Faire du vélo,0
Préparer une soupe,Peindre un mur,0
Configurer un réseau,Préparer une leçon,0
Calculer ses dépenses,Écrire une chanson,0
Conduire un tracteur,Cuire du riz,0
Prendre le train,Analyser des données,0
Interviewer quelqu'un,Animer une discussion,0
Passer un appel,Interviewer quelqu'un,1
Jouer au basketball,Prendre l'avion,0
Installer un logiciel,Écrire une chanson,0
Laver les vitres,Acheter en ligne,0
Jouer au basketball,Préparer une leçon,0
Sécuriser un serveur,Acheter des vêtements,0
Jouer du violon,Jouer du piano,1
Nager en piscine,Pratiquer la boxe,1
Programmer en Python,Utiliser un vélo électrique,0
Expliquer un concept,Faire griller de la viande,0
Laver les vitres,Peindre un mur,1
Organiser une formation,Préparer un examen,1
Préparer un gâteau,Préparer un smoothie,1
Préparer un examen,Enseigner les mathématiques,1
Passer un appel,Préparer un dessert,0
Faire une sauce,Préparer une salade,1
Déployer une application,Cuisiner des légumes,0
Laver les vitres,Présenter un projet,0
Présenter un projet,Utiliser un scooter,0
Prendre des vitamines,Ranger la maison,0
Faire de l'escalade,Courir un marathon,1
Pratiquer la relaxation,Tester un programme,0
Prendre le train,Prendre l'avion,1
Sécuriser un serveur,Créer un algorithme,1
Faire le ménage,Ranger la maison,1
Faire du ski,Envoyer un email,0
Organiser une formation,Jouer au volleyball,0
Configurer un réseau,Cuisiner un rôti,0
Consulter un médecin,Faire un massage,1
Rédiger une lettre,Faire de la randonnée,0
Programmer en Python,Nager en piscine,0
Faire du jogging,Faire un massage,0
Installer un logiciel,Rédiger un rapport,0
Faire griller de la viande,Faire du pain,1
Jouer du violon,Jouer de la guitare,1
Pratiquer la relaxation,Faire de l'exercice,1
Créer une base de données,Peindre à l'aquarelle,0
Faire de la physiothérapie,Prendre des vitamines,1
Préparer une salade,Préparer un dessert,1
Créer une base de données,Analyser des données,1
Aller chez le dentiste,Prendre l'avion,0
Laver les vitres,Interviewer quelqu'un,0
Superviser des élèves,Conduire une moto,0
Demander un crédit,Épargner de l'argent,1
Installer une étagère,Investir en bourse,0
Préparer une salade,Faire de la musculation,0
Configurer un réseau,Préparer un dessert,0
Planter des fleurs,Cuisiner des légumes,0
Faire de la danse,Préparer une leçon,0
Ranger la maison,Laver les vitres,1
Planter des fleurs,Entretenir le jardin,1
Prendre le train,Utiliser un vélo électrique,1
Faire le ménage,Planter des fleurs,1
Préparer une soupe,Faire cuire des pâtes,1
Faire de la physiothérapie,Faire du stretching,1
Acheter des vêtements,Épargner de l'argent,1
Automatiser une tâche,Optimiser un système,1
Faire une sauce,Préparer une salade,1
Jouer au basketball,Faire griller de la viande,0
Passer un appel,Conduire une trottinette,0
Passer un appel,Créer un dessin,0
Sculpter une statue,Faire de la photographie,1
Ranger la maison,Nettoyer la maison,1
Faire le ménage,Faire griller de la viande,0
Faire de la physiothérapie,Superviser des élèves,0
Calculer ses dépenses,Créer une base de données,0
Préparer un gâteau,Prendre la parole,0
Écrire une chanson,Chanter une chanson,1
Laver les vitres,Jouer au basketball,0
Faire de la physiothérapie,Cuisiner des légumes,0
Conduire un camion,Marcher en ville,1
Prendre l'air frais,Faire de la méditation,1
Rédiger une lettre,Négocier un contrat,1
Faire du vélo,Investir en bourse,0
Corriger des copies,Éplucher des légumes,0
Calculer ses dépenses,Aller chez le dentiste,0
Passer un appel,Faire un discours,1
Faire du vélo,Faire les courses,0
Modérer un débat,Écrire un message,1
Chanter une chanson,Ouvrir un compte,0
Prendre l'air frais,Faire de la musculation,0
Pratiquer le surf,Créer un dessin,0
Installer une étagère,Faire du ski,0
Demander un crédit,Investir en bourse,1
Entretenir le jardin,Planter des fleurs,1
Pratiquer le surf,Courir un marathon,1
Prendre des vitamines,Aller chez le dentiste,1
Présenter un projet,Configurer un réseau,0
Éplucher des légumes,Improviser au piano,0
Pratiquer le surf,Nager en piscine,1
Organiser une formation,Faire du ski,0
Nager en piscine,Faire de la randonnée,1
Jouer de la guitare,Réparer un meuble,0
Jouer au basketball,Faire une omelette,0
Jouer de la guitare,Dessiner un portrait,1
Pratiquer la relaxation,Faire du jogging,0
Écrire une chanson,Animer un atelier,0
Faire les courses,Calculer ses dépenses,1
Prendre soin de sa peau,Faire de l'exercice,1
Jouer de la batterie,Programmer en Python,0
Jouer au basketball,Préparer une leçon,0
Planter des fleurs,Faire du stretching,0
Faire la vaisselle,Planter des fleurs,1
Interviewer quelqu'un,Utiliser un taxi,0
Préparer un gâteau,Prendre le train,0
Dormir suffisamment,Faire de la physiothérapie,1
Jouer au tennis,Éplucher des légumes,0
Faire les courses,Demander un crédit,1
Créer un dessin,Jouer de la guitare,1
Prendre l'air frais,Faire le ménage,0
Pratiquer la relaxation,Aller chez le dentiste,1
Préparer un examen,Expliquer un concept,1
Faire du jogging,Jouer au football,1
Programmer en Python,Prendre un ferry,0
Éplucher des légumes,Composer une mélodie,0
Prendre un ferry,Conduire un tracteur,1
Conduire une trottinette,Faire une tarte,0
Entretenir le jardin,Pratiquer la relaxation,0
Faire du stretching,Boire beaucoup d'eau,1
Rédiger une lettre,Faire du networking,1
Réparer un meuble,Faire griller de la viande,0
Créer un dessin,Écrire une chanson,1
Faire un bilan de santé,Manger équilibré,1
Négocier un contrat,Faire de la photographie,0
Entretenir le jardin,Prendre l'avion,0
Prendre la parole,Faire le ménage,0
Tester un programme,Faire de la musculation,0
Jouer de la batterie,Peindre un tableau,1
Faire la vaisselle,Prendre des vitamines,0
Tester un programme,Utiliser un vélo électrique,0
Conduire un camion,Faire du vélo,1
Faire de la randonnée,Faire de la musculation,1
Faire du shopping,Investir en bourse,1
Utiliser un vélo électrique,Faire de la danse,0
Faire de l'auto-stop,Conduire un camion,1
Faire le ménage,Jouer du violon,0
Faire du vélo,Jouer au basketball,1
Faire griller de la viande,Faire une tarte,1
Pratiquer le surf,Faire du vélo,1
Modérer un débat,Rédiger un rapport,1
Installer une étagère,Faire la vaisselle,1
Installer un logiciel,Pratiquer la relaxation,0
Faire un discours,Déployer une application,0
Prendre un ferry,Prendre l'avion,1
Faire du stretching,Sécuriser un serveur,0
Faire de la danse,Jouer au volleyball,1
Faire un discours,Faire du networking,1
Faire un discours,Interviewer quelqu'un,1
Préparer un examen,Faire un discours,0
Programmer en Python,Configurer un réseau,1
Prendre la parole en public,Modérer un débat,1
Préparer une salade,Prendre l'avion,0
Développer une application,Monitorer un système,1
Chanter une chanson,Cuisiner des légumes,0
Préparer un examen,Faire de la méditation,0
Courir un marathon,Monitorer un système,0
Utiliser un vélo électrique,Faire du stretching,0
Prendre la parole,Improviser au piano,0
Demander un crédit,Calculer ses dépenses,1
Jouer au volleyball,Boire beaucoup d'eau,0
Jouer au basketball,Arroser les plantes,0
Organiser un placard,Entretenir le jardin,1
Sculpter une statue,Peindre un tableau,1
Faire un bilan de santé,Pratiquer le surf,0
Faire du shopping,Corriger des copies,0
Gérer ses finances,Acheter en ligne,1
Créer une base de données,Automatiser une tâche,1
Donner des conseils,Faire une sauce,0
Faire du shopping,Dessiner un portrait,0
Négocier un contrat,Écrire un message,1
Préparer une soupe,Configurer un réseau,0
Faire de la physiothérapie,Rédiger un rapport,0
Animer une discussion,Prendre l'air frais,0
Jouer de la guitare,Conduire un camion,0
Faire du stretching,Prendre des vitamines,1
Faire du vélo,Aller chez le dentiste,0
Prendre le train,Conduire un camion,1
Organiser un placard,Tailler les arbres,1
Superviser des élèves,Préparer un plat,0
Jouer du violon,Préparer un plat,0
Faire de la méditation,Prendre des vitamines,1
Modérer un débat,Écrire un message,1
Organiser une formation,Donner un cours,1
Faire de la physiothérapie,Pratiquer la relaxation,1
Planter des fleurs,Marcher en ville,0
Négocier un contrat,Superviser des élèves,0
Envoyer un email,Écrire un message,1
Prendre des vitamines,Laver les vitres,0
Tester un programme,Passer un appel,0
Passer un appel,Rédiger une lettre,1
Superviser des élèves,Faire de la musculation,0
Pratiquer le surf,Boire beaucoup d'eau,0
Conduire un camion,Utiliser un vélo électrique,1
Créer un algorithme,Programmer en Python,1
Sécuriser un serveur,Automatiser une tâche,1
Préparer une soupe,Cuisiner des légumes,1
Aller chez le dentiste,Composer une chanson,0
Faire la vaisselle,Réparer une fuite,1
Faire un discours,Négocier un contrat,1
Faire une omelette,Retourner un produit,0
Boire beaucoup d'eau,Faire une présentation,0
Programmer en Python,Automatiser une tâche,1
Faire de l'auto-stop,Rédiger un rapport,0
Prendre des vitamines,Prendre l'air frais,1
Superviser des élèves,Acheter en ligne,0
Courir un marathon,Jouer de la guitare,0
Prendre la parole en public,Jouer du piano,0
Faire de l'auto-stop,Conduire une moto,1
Écrire une chanson,Rédiger une lettre,0
Faire du shopping,Gérer son budget,1
Organiser un placard,Laver les vitres,1
Réparer un meuble,Rédiger un rapport,0
Jouer de la guitare,Faire du shopping,0
Conduire un tracteur,Corriger des copies,0
Faire du jogging,Prendre un ferry,0
Installer une étagère,Faire le ménage,1
Nager en piscine,Courir un marathon,1
Rédiger une lettre,Prendre la parole,1
Jouer au volleyball,Entretenir le jardin,0
Faire de l'auto-stop,Faire une tarte,0
Créer une base de données,Négocier un contrat,0
Faire du stretching,Enseigner les mathématiques,0
Installer un logiciel,Prendre la parole en public,0
Faire une sauce,Éplucher des légumes,1
Négocier un contrat,Faire une sauce,0
Programmer en Python,Faire les courses,0
Faire de la danse,Boire beaucoup d'eau,0
Sécuriser un serveur,Déployer une application,1
Nager en piscine,Faire de la musculation,1
Pratiquer la relaxation,Prendre des vitamines,1
Courir un marathon,Planter des fleurs,0
Conduire un camion,Gérer ses finances,0
Faire de l'auto-stop,Prendre l'avion,1
Faire le ménage,Animer une discussion,0
Faire les courses,Faire ses comptes,1
Boire beaucoup d'eau,Pratiquer la relaxation,1
Faire un discours,Faire de la méditation,0
Faire une sauce,Préparer une soupe,1
Passer un appel,Écrire un message,1
Faire de la maintenance,Interviewer quelqu'un,0
Gérer ses finances,Investir en bourse,1
Préparer un examen,Développer une application,0
Donner des conseils,Préparer une leçon,1
Jouer au volleyball,Pratiquer le yoga,1
Organiser une formation,Tailler les arbres,0
Faire une sauce,Faire griller de la viande,1
Créer un dessin,Jouer du violon,1
Animer une discussion,Faire un discours,0
Faire du jogging,Investir en bourse,0
Laver les vitres,Conduire un tracteur,0
Expliquer un concept,Jouer au football,0
Éplucher des légumes,Cuisiner des légumes,1
Faire les courses,Acheter en ligne,1
Boire beaucoup d'eau,Faire la vaisselle,0
Organiser une formation,Évaluer des étudiants,1
Faire une omelette,Éplucher des légumes,1
Faire les courses,Composer une chanson,0
Faire de l'escalade,Faire une tarte,0
Écrire une chanson,Peindre un mur,0
Corriger des copies,Utiliser un vélo électrique,0
Prendre un ferry,Faire du vélo,0
Préparer un gâteau,Utiliser un vélo électrique,0
Préparer une salade,Éplucher des légumes,1
Prendre le train,Utiliser un scooter,1
Expliquer un concept,Organiser une formation,1
Créer un dessin,Rédiger un rapport,0
Faire griller de la viande,Calculer ses dépenses,0
Faire griller de la viande,Préparer un dessert,1
Animer une discussion,Organiser une conférence,0
Expliquer un concept,Optimiser un système,0
Ranger la maison,Préparer un plat,0
Prendre la parole,Faire ses comptes,0
Créer une base de données,Faire du shopping,0
Faire la vaisselle,Nettoyer la maison,1
Faire de la méditation,Jouer de la guitare,0
Créer une base de données,Enseigner les mathématiques,0
Faire du ski,Peindre un tableau,0
Gérer ses finances,Analyser des données,0
Faire la vaisselle,Gérer son budget,0
Entretenir le jardin,Acheter en ligne,0
Faire de la physiothérapie,Gérer son budget,0
Conduire un tracteur,Utiliser un taxi,1
Automatiser une tâche,Improviser au piano,0
Faire du vélo,Courir un marathon,1
Faire les courses,Investir en bourse,1
Faire un discours,Animer une réunion,1
Créer un algorithme,Tondre la pelouse,0
Faire une omelette,Faire une tarte,1
Faire de la photographie,Faire une tarte,0
Automatiser une tâche,Prendre l'avion,0
Conduire une trottinette,Faire du vélo,1
Pratiquer la relaxation,Tester un programme,0
Automatiser une tâche,Calculer ses dépenses,0
Préparer une soupe,Faire le ménage,0
Prendre des vitamines,Faire de l'exercice,1
Laver les vitres,Ranger la maison,1
Corriger des copies,Préparer une soupe,0
Aller chez le dentiste,Boire beaucoup d'eau,1
Préparer un gâteau,Créer un algorithme,0
Expliquer un concept,Payer ses factures,0
Faire une sauce,Pratiquer la relaxation,0
Faire griller de la viande,Faire du pain,1
Calculer ses dépenses,Faire du shopping,1
Organiser une formation,Enseigner une langue,1
Faire du ski,Faire du jogging,1
Faire du vélo,Faire un discours,0
Organiser un placard,Analyser des données,0
Prendre soin de sa peau,Aller chez le dentiste,1
Faire un bilan de santé,Peindre un mur,0
Créer un site web,Sécuriser un serveur,1
Faire une omelette,Prendre le train,0
Faire de l'escalade,Faire de l'exercice,0
Courir un marathon,Jouer au football,1
Sculpter une statue,Créer un dessin,1
Déployer une application,Faire de la musculation,0
Faire de la physiothérapie,Cuire du riz,0
Prendre le train,Faire du vélo,1
Prendre soin de sa peau,Écrire une chanson,0
Faire de la danse,Nager en piscine,1
Créer une base de données,Créer un site web,1
Jouer au tennis,Jouer au basketball,1
Créer un dessin,Peindre à l'aquarelle,1
Corriger des copies,Animer une discussion,1
Pratiquer le surf,Jouer au tennis,1
Faire la vaisselle,Modérer un débat,0
Réparer un meuble,Prendre l'avion,0
Analyser des données,Optimiser un système,1
Préparer une salade,Préparer un gâteau,1
Prendre des vitamines,Consulter un médecin,1
Faire un discours,Dormir suffisamment,0
Éplucher des légumes,Payer ses factures,0
Planter des fleurs,Faire le ménage,1
Entretenir le jardin,Arroser les plantes,1
Pratiquer le surf,Improviser au piano,0
Prendre des vitamines,Faire une présentation,0
Faire de l'escalade,Créer un site web,0
Dormir suffisamment,Conduire une voiture,0
Sculpter une statue,Chanter une chanson,1
Jouer du violon,Composer une mélodie,1
Préparer une salade,Faire du jogging,0
Conduire une voiture,Cuisiner des légumes,0
Prendre la parole,Superviser des élèves,0
Faire de la danse,Faire du tutorat,0
Faire de l'auto-stop,Animer une réunion,0
Faire griller de la viande,Faire un massage,0
Consulter un médecin,Faire un massage,1
Préparer un gâteau,Cuisiner un rôti,1
Faire de l'exercice,Prendre un bus,0
Faire de la maintenance,Développer une application,1
Peindre un mur,Installer une étagère,1
Prendre la parole en public,Créer un site web,0
Jouer de la batterie,Chanter une chanson,1
Faire du vélo,Boire beaucoup d'eau,0
Faire de la maintenance,Manger équilibré,0
Créer une base de données,Peindre un mur,0
Préparer une salade,Jouer au tennis,0
Faire un discours,Rédiger une lettre,1
Automatiser une tâche,Faire du shopping,0
Conduire une voiture,Faire une sauce,0
Sculpter une statue,Composer une chanson,1
Demander un crédit,Épargner de l'argent,1
Déployer une application,Faire ses comptes,0
Planter des fleurs,Tondre la pelouse,1
Conduire une voiture,Jouer au tennis,0
Calculer ses dépenses,Donner un cours,0
Superviser des élèves,Pratiquer le surf,0
Faire du ski,Pratiquer le surf,1
Pratiquer le surf,Organiser une conférence,0
Acheter des vêtements,Faire les courses,1
Faire de l'escalade,Organiser une conférence,0
Configurer un réseau,Réparer un ordinateur,1
Créer un algorithme,Organiser une conférence,0
Installer un logiciel,Faire du vélo,0
Faire de la méditation,Faire de l'auto-stop,0
Sécuriser un serveur,Faire du vélo,0
Créer un dessin,Pratiquer le yoga,0
Entretenir le jardin,Bricoler un objet,1
Conduire un tracteur,Marcher en ville,1
Aller chez le dentiste,Préparer un dessert,0
Faire de l'exercice,Prendre l'air frais,1
Pratiquer le yoga,Jouer au basketball,1
Faire de la physiothérapie,Courir un marathon,0
Envoyer un email,Créer un cours,0
Cuire du riz,Préparer une salade,1
Jouer de la batterie,Optimiser un système,0
Faire de la maintenance,Créer une base de données,1
Modérer un débat,Présenter un projet,1
Créer une base de données,Faire de la randonnée,0
Animer une réunion,Faire un discours,1
Sécuriser un serveur,Tester un programme,1
Aller chez le dentiste,Corriger des copies,0
Prendre soin de sa peau,Jouer du piano,0
Calculer ses dépenses,Programmer en Python,0
Créer un dessin,Boire beaucoup d'eau,0
Ranger la maison,Organiser une conférence,0
Faire une omelette,Cuisiner un rôti,1
Faire du jogging,Jouer au football,1
Éplucher des légumes,Faire du pain,1
Programmer en Python,Réparer un ordinateur,1
Gérer ses finances,Calculer ses dépenses,1
Nager en piscine,Créer un cours,0
Faire de l'exercice,Pratiquer la boxe,0
Installer une étagère,Tailler les arbres,1
Nager en piscine,Jouer au football,1
Faire de l'auto-stop,Gérer ses finances,0
Préparer un gâteau,Réparer un meuble,0
Configurer un réseau,Programmer en Python,1
Créer un algorithme,Installer un logiciel,1
Faire de la randonnée,Jouer au volleyball,1
Faire de la physiothérapie,Boire beaucoup d'eau,1
Pratiquer le yoga,Courir un marathon,1
Ranger la maison,Gérer le stress,0
Sécuriser un serveur,Analyser des données,1
Jouer au tennis,Cuisiner des légumes,0
Sécuriser un serveur,Optimiser un système,1
Interviewer quelqu'un,Analyser des données,0
Faire une sauce,Pratiquer le yoga,0
Rédiger une lettre,Peindre un mur,0
Configurer un réseau,Faire ses comptes,0
Faire de la maintenance,Modérer un débat,0
Expliquer un concept,Enseigner une langue,1
Jouer du violon,Chanter une chanson,1
Prendre un ferry,Conduire une trottinette,1
Prendre soin de sa peau,Faire un massage,1
Jouer de la batterie,Faire de l'escalade,0
Faire de la danse,Bricoler un objet,0
Prendre l'air frais,Faire de la physiothérapie,1
Configurer un réseau,Faire de la musculation,0
Passer un appel,Manger équilibré,0
Installer une étagère,Faire du tutorat,0
Faire de la méditation,Faire de la maintenance,0
Faire du vélo,Ouvrir un compte,0
Pratiquer le yoga,Composer une chanson,0
Cuire du riz,Cuisiner un rôti,1
Envoyer un email,Installer un logiciel,0
Ranger la maison,Faire de la maintenance,0
Faire de la méditation,Faire du stretching,1
Optimiser un système,Créer un dessin,0
Jouer de la guitare,Composer une mélodie,1
Faire de l'escalade,Faire de la danse,1
Faire un bilan de santé,Épargner de l'argent,0
Faire la vaisselle,Faire une présentation,0
Organiser une formation,Préparer une leçon,1
Organiser un placard,Faire du shopping,0
Faire la vaisselle,Préparer un dessert,0
Écrire une chanson,Tester un programme,0
Présenter un projet,Faire du pain,0
Présenter un projet,Faire de la danse,0
Faire du ski,Préparer un smoothie,0
Éplucher des légumes,Négocier un prix,0
Prendre l'air frais,Faire de la physiothérapie,1
Prendre soin de sa peau,Gérer le stress,1
Jouer au tennis,Développer une application,0
Faire du shopping,Donner des conseils,0
Chanter une chanson,Jouer du violon,1
Boire beaucoup d'eau,Jouer au volleyball,0
Cuire du riz,Utiliser un vélo électrique,0
Animer une réunion,Organiser une conférence,1
Faire de l'escalade,Éplucher des légumes,0
Conduire une trottinette,Prendre l'avion,1
Réparer un meuble,Laver les vitres,1
Préparer un examen,Enseigner une langue,1
Nager en piscine,Boire beaucoup d'eau,0
Faire de la photographie,Dessiner un portrait,1
Laver les vitres,Prendre un bus,0
Prendre la parole,Peindre à l'aquarelle,0
