text1,text2,label
Réparer une fuite d’eau,Consulter un nutritionniste,0
Faire des pompes,Assembler un meuble en kit,0
Cuisiner un curry indien,Faire un gâteau au chocolat,1
Suivre une formation en ligne,Préparer un exposé,1
Changer une ampoule,Réparer une fuite d’eau,1
Réparer une fuite d’eau,Découvrir la Thaïlande,0
Manger équilibré chaque jour,Faire une cure de vitamine D,1
Faire un footing matinal,S'entraîner à la salle,1
Faire une cure de vitamine D,Faire un gâteau au chocolat,0
Faire une cure de vitamine D,Lire un roman policier,0
Consulter un nutritionniste,Faire un check-up annuel,1
Lire un roman policier,Installer un antivirus,0
Partir en croisière,Préparer un exposé,0
Aller à un concert de jazz,Analyser une œuvre d’art,1
Préparer un exposé,Apprendre le japonais,1
S'entraîner à la salle,Suivre un programme de musculation,1
Faire un road trip aux USA,Explorer les temples d’Angkor,1
Installer une étagère murale,Assembler un meuble en kit,1
Faire des macarons,Faire un gâteau au chocolat,1
Installer un antivirus,Comment fonctionne ChatGPT,1
Faire une cure de vitamine D,Faire un check-up annuel,1
Griller un steak parfaitement,Découvrir la Thaïlande,0
Utiliser une perceuse,Faire un gâteau au chocolat,0
Marcher 10 000 pas par jour,Consulter un nutritionniste,1
Faire des pompes,Suivre un programme de musculation,1
Faire une cure de vitamine D,Suivre une formation en ligne,0
Cuisiner un curry indien,Réviser pour le bac,0
Coder un site web en HTML,Partir en croisière,0
Faire du yoga tous les matins,Aller à un concert de jazz,0
Écrire un poème,Coder un site web en HTML,0
Réparer une fuite d’eau,Utiliser une perceuse,1
Préparer un exposé,Suivre un programme de musculation,0
Visiter les pyramides d’Égypte,Partir en croisière,1
Coder un site web en HTML,Comment fonctionne ChatGPT,1
Explorer les temples d’Angkor,Suivre un programme de musculation,0
Installer une étagère murale,Suivre un programme de musculation,0
Utiliser une perceuse,Visiter le Louvre,0
Manger équilibré chaque jour,Consulter un nutritionniste,1
Faire du yoga tous les matins,Manger équilibré chaque jour,0
Faire des pompes,S'entraîner à la salle,1
Coder un site web en HTML,Configurer un nouveau smartphone,1
Faire un road trip aux USA,Faire une cure de vitamine D,0
Suivre une formation en ligne,Apprendre le japonais,1
S'entraîner à la salle,Suivre un programme de musculation,1
Faire du yoga tous les matins,Faire des pompes,1
Découvrir la Thaïlande,Faire des macarons,0
Aller à un concert de jazz,Faire un gâteau au chocolat,0
Préparer une tarte aux pommes,Faire des macarons,1
Écrire un poème,Lire un roman policier,1
Faire un footing matinal,Faire des pompes,1
Configurer un nouveau smartphone,Préparer un exposé,0
Configurer un nouveau smartphone,Installer un antivirus,1
Suivre une formation en ligne,Faire des macarons,0
Consulter un nutritionniste,Faire une cure de vitamine D,1
Installer une étagère murale,Réparer une fuite d’eau,1
Marcher 10 000 pas par jour,Manger équilibré chaque jour,1
Faire des macarons,Griller un steak parfaitement,1
Faire un gâteau au chocolat,Faire un road trip aux USA,0
Coder un site web en HTML,Partir en croisière,0
Suivre une formation en ligne,Coder un site web en HTML,0
Aller à un concert de jazz,Faire un road trip aux USA,0
Préparer une tarte aux pommes,Faire une cure de vitamine D,0
Faire du yoga tous les matins,Faire un footing matinal,1
Programmer une IA,Réparer une fuite d’eau,0
Configurer un nouveau smartphone,Aller à un concert de jazz,0
Faire du yoga tous les matins,Faire un footing matinal,1
Partir en croisière,Griller un steak parfaitement,0
Visiter les pyramides d’Égypte,Faire un road trip aux USA,1
Aller à un concert de jazz,Faire des pompes,0
Faire un road trip aux USA,Découvrir la Thaïlande,1
Découvrir la Thaïlande,Partir en croisière,1
Lire un roman policier,Écrire un poème,1
Changer une ampoule,Préparer une tarte aux pommes,0
Réviser pour le bac,Griller un steak parfaitement,0
Visiter le Louvre,Analyser une œuvre d’art,1
Faire un road trip aux USA,Visiter les pyramides d’Égypte,1
Faire un check-up annuel,Manger équilibré chaque jour,1
Faire un gâteau au chocolat,S'entraîner à la salle,0
Faire un check-up annuel,Manger équilibré chaque jour,1
Installer un antivirus,Consulter un nutritionniste,0
Faire du yoga tous les matins,Faire un footing matinal,1
Marcher 10 000 pas par jour,Installer une étagère murale,0
Faire un road trip aux USA,Visiter les pyramides d’Égypte,1
Coder un site web en HTML,Découvrir la Thaïlande,0
Consulter un nutritionniste,Réparer une fuite d’eau,0
Apprendre le japonais,Suivre une formation en ligne,1
Réparer une fuite d’eau,Programmer une IA,0
Réparer une fuite d’eau,Changer une ampoule,1
Suivre un programme de musculation,Faire des pompes,1
Cuisiner un curry indien,Partir en croisière,0
Comment fonctionne ChatGPT,Suivre une formation en ligne,0
Visiter les pyramides d’Égypte,S'entraîner à la salle,0
Comment fonctionne ChatGPT,Suivre un programme de musculation,0
Faire du yoga tous les matins,Faire des pompes,1
Changer une ampoule,Utiliser une perceuse,1
Visiter les pyramides d’Égypte,Utiliser une perceuse,0
Faire du yoga tous les matins,Suivre un programme de musculation,1
Écrire un poème,Assembler un meuble en kit,0
Visiter les pyramides d’Égypte,Faire un road trip aux USA,1
Programmer une IA,Étudier les mathématiques,0
Cuisiner un curry indien,Faire un gâteau au chocolat,1
Suivre une formation en ligne,Préparer un exposé,1
Faire des macarons,Cuisiner un curry indien,1
Installer un antivirus,Faire une cure de vitamine D,0
Écrire un poème,Visiter le Louvre,1
Partir en croisière,Assembler un meuble en kit,0
Visiter le Louvre,Étudier les mathématiques,0
Partir en croisière,Étudier les mathématiques,0
Utiliser une perceuse,Faire un footing matinal,0
Assembler un meuble en kit,Utiliser une perceuse,1
Suivre une formation en ligne,Coder un site web en HTML,0
Installer une étagère murale,Réparer une fuite d’eau,1
Écrire un poème,Programmer une IA,0
Faire des macarons,Aller à un concert de jazz,0
Installer un antivirus,Assembler un meuble en kit,0
Partir en croisière,Faire un road trip aux USA,1
Faire un road trip aux USA,Découvrir la Thaïlande,1
Apprendre le japonais,Suivre une formation en ligne,1
Configurer un nouveau smartphone,Visiter les pyramides d’Égypte,0
Visiter les pyramides d’Égypte,Réviser pour le bac,0
Écrire un poème,Installer un antivirus,0
Changer une ampoule,Assembler un meuble en kit,1
Visiter les pyramides d’Égypte,Manger équilibré chaque jour,0
Comment fonctionne ChatGPT,Installer un antivirus,1
Faire une cure de vitamine D,Consulter un nutritionniste,1
Cuisiner un curry indien,Consulter un nutritionniste,0
Cuisiner un curry indien,Faire un gâteau au chocolat,1
Consulter un nutritionniste,Cuisiner un curry indien,0
Analyser une œuvre d’art,Installer un antivirus,0
Réviser pour le bac,Apprendre le japonais,1
Partir en croisière,Découvrir la Thaïlande,1
Comment fonctionne ChatGPT,Programmer une IA,1
Faire une cure de vitamine D,Consulter un nutritionniste,1
Consulter un nutritionniste,Marcher 10 000 pas par jour,1
Analyser une œuvre d’art,Comment fonctionne ChatGPT,0
Faire une cure de vitamine D,Manger équilibré chaque jour,1
Découvrir la Thaïlande,Visiter les pyramides d’Égypte,1
Apprendre le japonais,Cuisiner un curry indien,0
Changer une ampoule,Assembler un meuble en kit,1
Étudier les mathématiques,S'entraîner à la salle,0
Installer une étagère murale,Configurer un nouveau smartphone,0
Consulter un nutritionniste,Manger équilibré chaque jour,1
Faire un gâteau au chocolat,Préparer une tarte aux pommes,1
Partir en croisière,Réviser pour le bac,0
Griller un steak parfaitement,Préparer une tarte aux pommes,1
Faire un gâteau au chocolat,Cuisiner un curry indien,1
Configurer un nouveau smartphone,Préparer un exposé,0
Préparer un exposé,Installer un antivirus,0
Visiter le Louvre,Lire un roman policier,1
Visiter les pyramides d’Égypte,Coder un site web en HTML,0
Préparer un exposé,Comment fonctionne ChatGPT,0
Partir en croisière,Suivre un programme de musculation,0
Préparer un exposé,Réviser pour le bac,1
Assembler un meuble en kit,Installer une étagère murale,1
Découvrir la Thaïlande,Partir en croisière,1
Configurer un nouveau smartphone,Comment fonctionne ChatGPT,1
Réviser pour le bac,Installer un antivirus,0
Consulter un nutritionniste,Marcher 10 000 pas par jour,1
Préparer une tarte aux pommes,Cuisiner un curry indien,1
Utiliser une perceuse,Réparer une fuite d’eau,1
Faire du yoga tous les matins,Manger équilibré chaque jour,0
Consulter un nutritionniste,Faire un check-up annuel,1
Suivre un programme de musculation,Faire un footing matinal,1
Manger équilibré chaque jour,Consulter un nutritionniste,1
Analyser une œuvre d’art,Lire un roman policier,1
Analyser une œuvre d’art,Installer un antivirus,0
Écrire un poème,Visiter le Louvre,1
Faire des macarons,Aller à un concert de jazz,0
Faire des pompes,Suivre un programme de musculation,1
Préparer un exposé,Faire du yoga tous les matins,0
Écrire un poème,Visiter le Louvre,1
Préparer un exposé,Aller à un concert de jazz,0
Partir en croisière,Faire une cure de vitamine D,0
Écrire un poème,Analyser une œuvre d’art,1
Analyser une œuvre d’art,Écrire un poème,1
Consulter un nutritionniste,Écrire un poème,0
Étudier les mathématiques,Préparer une tarte aux pommes,0
Partir en croisière,Faire un road trip aux USA,1
Faire des macarons,Réviser pour le bac,0
Installer une étagère murale,Faire des pompes,0
Faire un check-up annuel,S'entraîner à la salle,0
Cuisiner un curry indien,Aller à un concert de jazz,0
Griller un steak parfaitement,Cuisiner un curry indien,1
Changer une ampoule,Utiliser une perceuse,1
Changer une ampoule,Installer une étagère murale,1
Programmer une IA,Coder un site web en HTML,1
Faire un road trip aux USA,Explorer les temples d’Angkor,1
Analyser une œuvre d’art,Lire un roman policier,1
Écrire un poème,Analyser une œuvre d’art,1
Installer un antivirus,Changer une ampoule,0
Configurer un nouveau smartphone,Suivre une formation en ligne,0
Programmer une IA,Coder un site web en HTML,1
Visiter le Louvre,Réviser pour le bac,0
Découvrir la Thaïlande,Faire du yoga tous les matins,0
Analyser une œuvre d’art,Utiliser une perceuse,0
Griller un steak parfaitement,Faire du yoga tous les matins,0
Coder un site web en HTML,Suivre un programme de musculation,0
Programmer une IA,Partir en croisière,0
Installer un antivirus,Configurer un nouveau smartphone,1
Préparer un exposé,Assembler un meuble en kit,0
Marcher 10 000 pas par jour,Installer une étagère murale,0
Griller un steak parfaitement,Faire un road trip aux USA,0
Changer une ampoule,Apprendre le japonais,0
Faire un footing matinal,Préparer un exposé,0
Faire une cure de vitamine D,Faire un road trip aux USA,0
Assembler un meuble en kit,Faire un footing matinal,0
Marcher 10 000 pas par jour,Faire un check-up annuel,1
Marcher 10 000 pas par jour,Consulter un nutritionniste,1
Programmer une IA,Cuisiner un curry indien,0
Étudier les mathématiques,Faire des pompes,0
Étudier les mathématiques,Apprendre le japonais,1
Explorer les temples d’Angkor,Faire un road trip aux USA,1
Partir en croisière,Découvrir la Thaïlande,1
Explorer les temples d’Angkor,Découvrir la Thaïlande,1
S'entraîner à la salle,Faire du yoga tous les matins,1
Explorer les temples d’Angkor,Découvrir la Thaïlande,1
Consulter un nutritionniste,Marcher 10 000 pas par jour,1
Consulter un nutritionniste,Marcher 10 000 pas par jour,1
Faire un footing matinal,Lire un roman policier,0
Faire un road trip aux USA,Installer un antivirus,0
Visiter le Louvre,Étudier les mathématiques,0
Explorer les temples d’Angkor,S'entraîner à la salle,0
Manger équilibré chaque jour,Consulter un nutritionniste,1
Faire des macarons,Faire un gâteau au chocolat,1
S'entraîner à la salle,Faire un footing matinal,1
Lire un roman policier,Partir en croisière,0
Faire du yoga tous les matins,Installer un antivirus,0
Préparer un exposé,Marcher 10 000 pas par jour,0
Lire un roman policier,Réparer une fuite d’eau,0
Partir en croisière,Découvrir la Thaïlande,1
Faire un check-up annuel,Faire un footing matinal,0
Faire un check-up annuel,Installer un antivirus,0
Faire un road trip aux USA,Comment fonctionne ChatGPT,0
Faire une cure de vitamine D,Faire un check-up annuel,1
Écrire un poème,Réviser pour le bac,0
Consulter un nutritionniste,Manger équilibré chaque jour,1
Réviser pour le bac,Utiliser une perceuse,0
Visiter le Louvre,Aller à un concert de jazz,1
Partir en croisière,Assembler un meuble en kit,0
Faire un gâteau au chocolat,Coder un site web en HTML,0
Comment fonctionne ChatGPT,Faire un footing matinal,0
Analyser une œuvre d’art,Réviser pour le bac,0
Visiter les pyramides d’Égypte,Partir en croisière,1
Préparer une tarte aux pommes,Suivre un programme de musculation,0
Réparer une fuite d’eau,Utiliser une perceuse,1
Comment fonctionne ChatGPT,Réparer une fuite d’eau,0
Manger équilibré chaque jour,Faire un check-up annuel,1
Apprendre le japonais,Étudier les mathématiques,1
Utiliser une perceuse,Faire du yoga tous les matins,0
Réparer une fuite d’eau,Installer une étagère murale,1
Suivre une formation en ligne,Cuisiner un curry indien,0
Cuisiner un curry indien,Utiliser une perceuse,0
Utiliser une perceuse,Installer une étagère murale,1
Utiliser une perceuse,Réparer une fuite d’eau,1
Étudier les mathématiques,Apprendre le japonais,1
Installer une étagère murale,Visiter les pyramides d’Égypte,0
Manger équilibré chaque jour,Faire un footing matinal,0
Visiter les pyramides d’Égypte,Aller à un concert de jazz,0
Faire des macarons,Préparer une tarte aux pommes,1
Réviser pour le bac,Lire un roman policier,0
S'entraîner à la salle,Faire des pompes,1
Cuisiner un curry indien,Utiliser une perceuse,0
Suivre un programme de musculation,Faire un footing matinal,1
Préparer une tarte aux pommes,Faire des macarons,1
Faire un footing matinal,Suivre une formation en ligne,0
S'entraîner à la salle,Suivre un programme de musculation,1
Faire une cure de vitamine D,Utiliser une perceuse,0
Comment fonctionne ChatGPT,Explorer les temples d’Angkor,0
Utiliser une perceuse,Installer une étagère murale,1
Suivre un programme de musculation,Faire un gâteau au chocolat,0
Suivre un programme de musculation,Faire des macarons,0
Faire du yoga tous les matins,Faire un footing matinal,1
Réviser pour le bac,Faire du yoga tous les matins,0
Coder un site web en HTML,Visiter les pyramides d’Égypte,0
Préparer une tarte aux pommes,Apprendre le japonais,0
Faire une cure de vitamine D,Faire un check-up annuel,1
Faire une cure de vitamine D,Marcher 10 000 pas par jour,1
Réviser pour le bac,Apprendre le japonais,1
Faire un footing matinal,Visiter les pyramides d’Égypte,0
Visiter le Louvre,Réviser pour le bac,0
Installer une étagère murale,Analyser une œuvre d’art,0
Visiter le Louvre,Écrire un poème,1
Analyser une œuvre d’art,Faire du yoga tous les matins,0
Programmer une IA,Partir en croisière,0
Coder un site web en HTML,Installer un antivirus,1
Changer une ampoule,Étudier les mathématiques,0
Réparer une fuite d’eau,Changer une ampoule,1
Faire du yoga tous les matins,Faire un footing matinal,1
Réviser pour le bac,Visiter le Louvre,0
Aller à un concert de jazz,Écrire un poème,1
Suivre un programme de musculation,Faire du yoga tous les matins,1
Comment fonctionne ChatGPT,Explorer les temples d’Angkor,0
Faire un road trip aux USA,Suivre une formation en ligne,0
Configurer un nouveau smartphone,Visiter les pyramides d’Égypte,0
Utiliser une perceuse,Coder un site web en HTML,0
Suivre un programme de musculation,Faire des macarons,0
Faire des pompes,Faire un check-up annuel,0
Faire une cure de vitamine D,Consulter un nutritionniste,1
Faire un gâteau au chocolat,Griller un steak parfaitement,1
Réviser pour le bac,Réparer une fuite d’eau,0
Préparer un exposé,Suivre une formation en ligne,1
Faire une cure de vitamine D,Marcher 10 000 pas par jour,1
S'entraîner à la salle,Faire une cure de vitamine D,0
Configurer un nouveau smartphone,Griller un steak parfaitement,0
Analyser une œuvre d’art,Visiter le Louvre,1
Préparer un exposé,Installer une étagère murale,0
Suivre un programme de musculation,S'entraîner à la salle,1
Marcher 10 000 pas par jour,Utiliser une perceuse,0
Partir en croisière,Visiter les pyramides d’Égypte,1
Faire des macarons,S'entraîner à la salle,0
Préparer un exposé,Apprendre le japonais,1
Installer une étagère murale,Visiter le Louvre,0
Étudier les mathématiques,Suivre un programme de musculation,0
Marcher 10 000 pas par jour,Manger équilibré chaque jour,1
Préparer une tarte aux pommes,Apprendre le japonais,0
Faire une cure de vitamine D,Assembler un meuble en kit,0
Suivre une formation en ligne,Réviser pour le bac,1
Réviser pour le bac,Configurer un nouveau smartphone,0
Faire une cure de vitamine D,Faire un check-up annuel,1
Aller à un concert de jazz,Écrire un poème,1
Lire un roman policier,Faire un gâteau au chocolat,0
Marcher 10 000 pas par jour,Faire une cure de vitamine D,1
Faire une cure de vitamine D,Marcher 10 000 pas par jour,1
Apprendre le japonais,Réviser pour le bac,1
Marcher 10 000 pas par jour,Faire une cure de vitamine D,1
Faire un check-up annuel,Marcher 10 000 pas par jour,1
Découvrir la Thaïlande,Visiter les pyramides d’Égypte,1
Installer une étagère murale,Assembler un meuble en kit,1
Marcher 10 000 pas par jour,Suivre une formation en ligne,0
Visiter le Louvre,Analyser une œuvre d’art,1
Suivre un programme de musculation,Apprendre le japonais,0
S'entraîner à la salle,Cuisiner un curry indien,0
Partir en croisière,Faire un road trip aux USA,1
Écrire un poème,Analyser une œuvre d’art,1
Étudier les mathématiques,Faire des macarons,0
Lire un roman policier,Préparer une tarte aux pommes,0
Explorer les temples d’Angkor,Faire un road trip aux USA,1
Réviser pour le bac,Suivre une formation en ligne,1
Visiter le Louvre,Faire un check-up annuel,0
Aller à un concert de jazz,Faire un road trip aux USA,0
Marcher 10 000 pas par jour,Faire une cure de vitamine D,1
Analyser une œuvre d’art,Aller à un concert de jazz,1
Faire une cure de vitamine D,Cuisiner un curry indien,0
Préparer une tarte aux pommes,Suivre une formation en ligne,0
Aller à un concert de jazz,Visiter le Louvre,1
Lire un roman policier,Cuisiner un curry indien,0
S'entraîner à la salle,Suivre un programme de musculation,1
Coder un site web en HTML,Marcher 10 000 pas par jour,0
Visiter les pyramides d’Égypte,Faire un road trip aux USA,1
Installer un antivirus,Programmer une IA,1
Explorer les temples d’Angkor,Partir en croisière,1
Installer un antivirus,Faire des pompes,0
Visiter le Louvre,Lire un roman policier,1
Faire un gâteau au chocolat,Préparer une tarte aux pommes,1
Programmer une IA,Comment fonctionne ChatGPT,1
Marcher 10 000 pas par jour,Découvrir la Thaïlande,0
Étudier les mathématiques,Faire une cure de vitamine D,0
Programmer une IA,Installer un antivirus,1
Assembler un meuble en kit,Explorer les temples d’Angkor,0
Suivre une formation en ligne,Analyser une œuvre d’art,0
Comment fonctionne ChatGPT,Installer une étagère murale,0
Faire des pompes,Visiter le Louvre,0
Manger équilibré chaque jour,Faire un check-up annuel,1
Préparer un exposé,Analyser une œuvre d’art,0
Visiter les pyramides d’Égypte,Préparer une tarte aux pommes,0
Faire un footing matinal,Faire du yoga tous les matins,1
Écrire un poème,Configurer un nouveau smartphone,0
Visiter les pyramides d’Égypte,Découvrir la Thaïlande,1
Utiliser une perceuse,Assembler un meuble en kit,1
Griller un steak parfaitement,Manger équilibré chaque jour,0
Faire un gâteau au chocolat,Réviser pour le bac,0
Programmer une IA,Suivre une formation en ligne,0
Assembler un meuble en kit,Installer une étagère murale,1
Configurer un nouveau smartphone,Faire une cure de vitamine D,0
Étudier les mathématiques,Suivre une formation en ligne,1
Manger équilibré chaque jour,Consulter un nutritionniste,1
Analyser une œuvre d’art,Lire un roman policier,1
Marcher 10 000 pas par jour,Aller à un concert de jazz,0
Coder un site web en HTML,Programmer une IA,1
Assembler un meuble en kit,Faire du yoga tous les matins,0
Consulter un nutritionniste,Faire une cure de vitamine D,1
Faire du yoga tous les matins,Faire des pompes,1
Assembler un meuble en kit,Apprendre le japonais,0
Réparer une fuite d’eau,Configurer un nouveau smartphone,0
Suivre un programme de musculation,Consulter un nutritionniste,0
Utiliser une perceuse,Étudier les mathématiques,0
Réviser pour le bac,Étudier les mathématiques,1
Assembler un meuble en kit,Changer une ampoule,1
Visiter le Louvre,Réviser pour le bac,0
Manger équilibré chaque jour,Préparer un exposé,0
S'entraîner à la salle,Faire des pompes,1
Consulter un nutritionniste,Aller à un concert de jazz,0
Faire une cure de vitamine D,Visiter les pyramides d’Égypte,0
Visiter les pyramides d’Égypte,Faire un road trip aux USA,1
Étudier les mathématiques,Marcher 10 000 pas par jour,0
Programmer une IA,Configurer un nouveau smartphone,1
Cuisiner un curry indien,Préparer une tarte aux pommes,1
Préparer un exposé,Analyser une œuvre d’art,0
Étudier les mathématiques,Aller à un concert de jazz,0
Faire un gâteau au chocolat,Partir en croisière,0
Lire un roman policier,Analyser une œuvre d’art,1
Faire un road trip aux USA,Visiter les pyramides d’Égypte,1
Réparer une fuite d’eau,Utiliser une perceuse,1
Visiter le Louvre,Lire un roman policier,1
Apprendre le japonais,Consulter un nutritionniste,0
Faire des pompes,Suivre une formation en ligne,0
Visiter les pyramides d’Égypte,Lire un roman policier,0
S'entraîner à la salle,Suivre un programme de musculation,1
Visiter les pyramides d’Égypte,Suivre un programme de musculation,0
Manger équilibré chaque jour,Explorer les temples d’Angkor,0
Faire un gâteau au chocolat,Faire un road trip aux USA,0
Apprendre le japonais,Utiliser une perceuse,0
Partir en croisière,Visiter les pyramides d’Égypte,1
Faire un gâteau au chocolat,Réparer une fuite d’eau,0
Marcher 10 000 pas par jour,Faire une cure de vitamine D,1
Installer un antivirus,Configurer un nouveau smartphone,1
Faire un gâteau au chocolat,Écrire un poème,0
S'entraîner à la salle,Faire du yoga tous les matins,1
Réviser pour le bac,Étudier les mathématiques,1
Aller à un concert de jazz,Faire un footing matinal,0
Suivre un programme de musculation,Faire des pompes,1
Suivre un programme de musculation,Faire des pompes,1
Configurer un nouveau smartphone,Consulter un nutritionniste,0
Configurer un nouveau smartphone,Faire un footing matinal,0
Lire un roman policier,Comment fonctionne ChatGPT,0
Réviser pour le bac,Faire un footing matinal,0
Faire des pompes,Suivre un programme de musculation,1
Faire un road trip aux USA,Cuisiner un curry indien,0
Changer une ampoule,Griller un steak parfaitement,0
S'entraîner à la salle,Faire un footing matinal,1
Installer une étagère murale,Assembler un meuble en kit,1
Préparer une tarte aux pommes,Consulter un nutritionniste,0
Réviser pour le bac,Marcher 10 000 pas par jour,0
Faire des macarons,Préparer une tarte aux pommes,1
Consulter un nutritionniste,Configurer un nouveau smartphone,0
Étudier les mathématiques,Suivre une formation en ligne,1
Faire une cure de vitamine D,Comment fonctionne ChatGPT,0
Découvrir la Thaïlande,Visiter le Louvre,0
Faire un gâteau au chocolat,Faire un check-up annuel,0
Installer une étagère murale,Réparer une fuite d’eau,1
Utiliser une perceuse,Comment fonctionne ChatGPT,0
Réviser pour le bac,Découvrir la Thaïlande,0
Utiliser une perceuse,Griller un steak parfaitement,0
Partir en croisière,Faire un check-up annuel,0
Visiter le Louvre,Étudier les mathématiques,0
Suivre une formation en ligne,Visiter le Louvre,0
Utiliser une perceuse,Installer une étagère murale,1
Changer une ampoule,Utiliser une perceuse,1
Faire des pompes,Faire un footing matinal,1
Faire une cure de vitamine D,Consulter un nutritionniste,1
Assembler un meuble en kit,Faire un gâteau au chocolat,0
Consulter un nutritionniste,Manger équilibré chaque jour,1
Coder un site web en HTML,Lire un roman policier,0
S'entraîner à la salle,Faire du yoga tous les matins,1
Lire un roman policier,Configurer un nouveau smartphone,0
Aller à un concert de jazz,Manger équilibré chaque jour,0
Installer un antivirus,Manger équilibré chaque jour,0
Faire une cure de vitamine D,Préparer un exposé,0
Faire un gâteau au chocolat,Réparer une fuite d’eau,0
Griller un steak parfaitement,Faire un road trip aux USA,0
Faire des macarons,Suivre une formation en ligne,0
Faire un road trip aux USA,Suivre un programme de musculation,0
Faire un footing matinal,Visiter le Louvre,0
Assembler un meuble en kit,Marcher 10 000 pas par jour,0
Suivre un programme de musculation,Faire du yoga tous les matins,1
Apprendre le japonais,Changer une ampoule,0
Visiter le Louvre,Explorer les temples d’Angkor,0
Faire du yoga tous les matins,Faire un footing matinal,1
Installer un antivirus,Visiter le Louvre,0
S'entraîner à la salle,Faire du yoga tous les matins,1
Griller un steak parfaitement,Consulter un nutritionniste,0
Coder un site web en HTML,Installer un antivirus,1
Marcher 10 000 pas par jour,Préparer un exposé,0
Installer un antivirus,Écrire un poème,0
Suivre un programme de musculation,Faire du yoga tous les matins,1
Découvrir la Thaïlande,Partir en croisière,1
Apprendre le japonais,Suivre une formation en ligne,1
Visiter les pyramides d’Égypte,Coder un site web en HTML,0
Comment fonctionne ChatGPT,Programmer une IA,1
Lire un roman policier,Marcher 10 000 pas par jour,0
Installer une étagère murale,Partir en croisière,0
Analyser une œuvre d’art,Aller à un concert de jazz,1
Faire un road trip aux USA,Visiter les pyramides d’Égypte,1
Réparer une fuite d’eau,Faire du yoga tous les matins,0
Découvrir la Thaïlande,Faire une cure de vitamine D,0
Aller à un concert de jazz,Lire un roman policier,1
Apprendre le japonais,Faire des pompes,0
Suivre une formation en ligne,Cuisiner un curry indien,0
Faire un check-up annuel,Consulter un nutritionniste,1
Marcher 10 000 pas par jour,Comment fonctionne ChatGPT,0
Réparer une fuite d’eau,Installer une étagère murale,1
Faire des macarons,Suivre une formation en ligne,0
Faire un gâteau au chocolat,Faire des macarons,1
Configurer un nouveau smartphone,Comment fonctionne ChatGPT,1
Aller à un concert de jazz,Visiter les pyramides d’Égypte,0
Comment fonctionne ChatGPT,Visiter le Louvre,0
Étudier les mathématiques,Suivre une formation en ligne,1
Changer une ampoule,Griller un steak parfaitement,0
Explorer les temples d’Angkor,Visiter les pyramides d’Égypte,1
Préparer une tarte aux pommes,Cuisiner un curry indien,1
Préparer une tarte aux pommes,Faire un gâteau au chocolat,1
S'entraîner à la salle,Faire des pompes,1
Suivre une formation en ligne,Étudier les mathématiques,1
Faire des macarons,Préparer une tarte aux pommes,1
Consulter un nutritionniste,Marcher 10 000 pas par jour,1
Faire des pompes,Faire un footing matinal,1
Marcher 10 000 pas par jour,Comment fonctionne ChatGPT,0
Étudier les mathématiques,Apprendre le japonais,1
Suivre une formation en ligne,Préparer un exposé,1
Analyser une œuvre d’art,Visiter le Louvre,1
Griller un steak parfaitement,Faire un gâteau au chocolat,1
Faire un check-up annuel,Faire une cure de vitamine D,1
Faire des pompes,Faire un footing matinal,1
Cuisiner un curry indien,Préparer une tarte aux pommes,1
Installer un antivirus,Consulter un nutritionniste,0
Programmer une IA,Comment fonctionne ChatGPT,1
Découvrir la Thaïlande,Réviser pour le bac,0
S'entraîner à la salle,Écrire un poème,0
Consulter un nutritionniste,Faire un check-up annuel,1
Aller à un concert de jazz,Visiter le Louvre,1
Préparer un exposé,Réviser pour le bac,1
Marcher 10 000 pas par jour,Consulter un nutritionniste,1
S'entraîner à la salle,Faire un road trip aux USA,0
Suivre une formation en ligne,Consulter un nutritionniste,0
Écrire un poème,Lire un roman policier,1
Cuisiner un curry indien,Faire des pompes,0
Comment fonctionne ChatGPT,Faire un check-up annuel,0
Préparer une tarte aux pommes,Étudier les mathématiques,0
Faire une cure de vitamine D,Manger équilibré chaque jour,1
Suivre une formation en ligne,Installer un antivirus,0
Découvrir la Thaïlande,Préparer un exposé,0
Faire du yoga tous les matins,Assembler un meuble en kit,0
Installer une étagère murale,Suivre une formation en ligne,0
Visiter le Louvre,Aller à un concert de jazz,1
S'entraîner à la salle,Aller à un concert de jazz,0
Suivre une formation en ligne,Étudier les mathématiques,1
Changer une ampoule,Étudier les mathématiques,0
Marcher 10 000 pas par jour,Découvrir la Thaïlande,0
Faire une cure de vitamine D,Préparer une tarte aux pommes,0
Explorer les temples d’Angkor,Faire du yoga tous les matins,0
Préparer une tarte aux pommes,Installer un antivirus,0
Découvrir la Thaïlande,Explorer les temples d’Angkor,1
Préparer un exposé,Apprendre le japonais,1
Faire du yoga tous les matins,Faire un footing matinal,1
Partir en croisière,Découvrir la Thaïlande,1
Assembler un meuble en kit,Installer un antivirus,0
Analyser une œuvre d’art,Visiter le Louvre,1
Manger équilibré chaque jour,Découvrir la Thaïlande,0
Réparer une fuite d’eau,Lire un roman policier,0
Partir en croisière,Explorer les temples d’Angkor,1
Faire un check-up annuel,Manger équilibré chaque jour,1
Installer une étagère murale,Utiliser une perceuse,1
Consulter un nutritionniste,Manger équilibré chaque jour,1
Marcher 10 000 pas par jour,Consulter un nutritionniste,1
Marcher 10 000 pas par jour,Faire du yoga tous les matins,0
Changer une ampoule,Assembler un meuble en kit,1
Configurer un nouveau smartphone,Faire une cure de vitamine D,0
Installer un antivirus,Visiter les pyramides d’Égypte,0
