text1,text2,label
Play piano,Tidy the house,0
Tidy the house,Bake a cake,0
Automate a task,Do maintenance,1
Develop an application,Deploy an application,1
Mow the lawn,Create an algorithm,0
Use a scooter,Walk in the city,1
Repair a computer,Optimize a system,1
Go skiing,Play tennis,1
Walk in the city,Practice surfing,0
Open an account,Sleep enough,0
Make a phone call,Sing a song,0
Take vitamins,Manage stress,1
Prepare a salad,Prepare a smoothie,1
Teach a language,Teach mathematics,1
Write a letter,Make an omelet,0
Repair a computer,Program in Python,1
Eat balanced meals,Get a health checkup,1
Draw a portrait,Sing a song,1
Make a sauce,Eat balanced meals,0
Drink plenty of water,Cook a roast,0
Speak publicly,Negotiate a contract,1
Hitchhike,Drive a car,1
Take vitamins,Do stretching,1
Make a pie,Ride a bike,0
Drink plenty of water,Get a health checkup,1
Prepare dessert,Prepare a dish,1
Play football,Go skiing,1
Drink plenty of water,Do exercise,1
Organize a conference,Speak in public,1
Drink plenty of water,Go to dentist,1
Compare prices,Go hiking,0
Take a plane,Speak in public,0
Organize a conference,Send an email,1
Moderate a debate,Open an account,0
Do stretching,Take the train,0
Compose a song,Host a meeting,0
Write a message,Give a speech,1
Play piano,Sculpt a statue,1
Write a message,Paint a wall,0
Compare prices,Organize a closet,0
See a doctor,Organize a conference,0
Create a course,Hitchhike,0
Shop online,Manage finances,1
Open an account,Bake a cake,0
Take vitamins,Sleep enough,1
Play guitar,Paint a picture,1
Repair a computer,Write a report,0
Monitor a system,Tidy the house,0
Mow the lawn,Do dishes,1
Make a sauce,Cook vegetables,1
Go skiing,Run a marathon,1
Sing a song,Ride a bike,0
Peel vegetables,Do accounting,0
Teach a language,Develop an application,0
Play guitar,Return a product,0
Practice yoga,Swim in pool,1
Cook vegetables,Bake a cake,1
Take the train,Open an account,0
Prepare a salad,Trim trees,0
Plant flowers,Fix a leak,1
Ride a motorcycle,Drive a tractor,1
Prepare a lesson,Teach mathematics,1
Open an account,Ride a bike,0
Secure a server,Program in Python,1
Automate a task,Optimize a system,1
Use an electric bike,Ride a scooter,1
Do networking,Teach a language,0
Sing a song,Use an electric bike,0
Speak publicly,Negotiate a contract,1
Give a presentation,Supervise students,1
Run a workshop,Plant flowers,0
Apply for credit,Do dishes,0
Draw a portrait,Save money,0
Develop an application,Create a database,1
Repair furniture,Fix a leak,1
Organize a conference,Drive a tractor,0
See a doctor,Calculate expenses,0
Negotiate a contract,Shop online,0
Practice yoga,Use a taxi,0
Practice yoga,Send an email,0
Cook rice,Prepare dessert,1
Hitchhike,Drive a tractor,1
Ride a motorcycle,Optimize a system,0
Compare prices,Use a scooter,0
Deploy an application,Do maintenance,1
Configure a network,Program in Python,1
Give a presentation,Build an object,0
Manage finances,Invest in stocks,1
Cook rice,Bake a cake,1
Eat balanced meals,Go skiing,0
Manage finances,Do accounting,1
Eat balanced meals,Get a health checkup,1
Build an object,Fix a leak,1
Create a drawing,Plant flowers,0
Do exercise,Peel vegetables,0
Practice relaxation,Lead a discussion,0
Run a workshop,Evaluate students,1
Do stretching,Play volleyball,0
Play football,Practice relaxation,0
Sleep enough,Take vitamins,1
Apply for credit,Invest in stocks,1
Create a course,Prepare an exam,1
See a doctor,Drink plenty of water,1
Drive a car,Take a plane,1
Drive a truck,Take a ferry,1
Paint a picture,Peel vegetables,0
Create a website,Deploy an application,1
Drive a truck,Drive a tractor,1
Write a message,Write a report,1
See a doctor,Sleep enough,1
Repair a computer,Create a database,1
Tidy the house,Give a presentation,0
Negotiate a contract,Present a project,1
Play guitar,Make a pie,0
Create a course,Grade papers,1
Teach a language,Teach mathematics,1
Play violin,Practice relaxation,0
Grill meat,Do stretching,0
Practice boxing,Present a project,0
Improvise on piano,Develop an application,0
Do networking,Interview someone,1
Take the train,Tidy the house,0
Use a scooter,Ride a motorcycle,1
Do exercise,Eat balanced meals,1
Develop an application,Secure a server,1
Take vitamins,Play tennis,0
Host a meeting,Install a shelf,0
Secure a server,Peel vegetables,0
Improvise on piano,Play drums,1
Peel vegetables,Do accounting,0
Run a workshop,Sing a song,0
Compose a song,Take a ferry,0
Play violin,Repair a computer,0
Get a massage,Run a workshop,0
Tidy the house,Organize a conference,0
Prepare a smoothie,Supervise students,0
Play drums,Draw a portrait,1
Deploy an application,Configure a network,1
Make a pie,Cook pasta,1
Drive a car,Take a ferry,1
Repair furniture,Bake bread,0
Improvise on piano,Play tennis,0
Host a meeting,Take a ferry,0
Sculpt a statue,Drink plenty of water,0
Create artwork,Create a drawing,1
Sculpt a statue,Play drums,1
Plant flowers,Wash windows,1
Use a scooter,Create an algorithm,0
Compose a song,Write a song,1
Repair furniture,Deploy an application,0
Eat balanced meals,Drink plenty of water,1
Use a scooter,Invest in stocks,0
Secure a server,Drive a tractor,0
Play basketball,Go skiing,1
Tidy the house,Wash windows,1
Walk in the city,Use a taxi,1
Tidy the house,Wash windows,1
Apply for credit,Invest in stocks,1
Improvise on piano,Open an account,0
Make a phone call,Negotiate a contract,1
Ride a motorcycle,Take a ferry,1
Plant flowers,Water plants,1
Mow the lawn,Build an object,1
Grill meat,Prepare a dish,1
Eat balanced meals,Do tutoring,0
Build an object,Improvise on piano,0
Bake bread,Do weight training,0
Write a letter,Negotiate a contract,1
Create a drawing,Host a meeting,0
Sleep enough,Trim trees,0
Take a ferry,Paint a picture,0
Paint a picture,Grill meat,0
Prepare dessert,Cook rice,1
Take a ferry,Cook a roast,0
Play basketball,Play football,1
Host a meeting,Do weight training,0
Repair a computer,Take photographs,0
Play drums,Cook vegetables,0
Walk in the city,Tidy the house,0
Use a scooter,Use a taxi,1
Swim in pool,Manage finances,0
Walk in the city,Get a health checkup,0
Moderate a debate,Make a phone call,1
Practice boxing,Practice surfing,1
Do accounting,Manage budget,1
Ride a scooter,Take the subway,1
Write a letter,Present a project,1
Bake a cake,Paint with watercolor,0
Take a bus,Go shopping,0
Play violin,Give advice,0
Improvise on piano,Bake bread,0
Maintain the garden,Plant flowers,1
Monitor a system,Create a database,1
Take a ferry,Ride a scooter,1
Run a workshop,Prepare a lesson,1
Take the train,Cook pasta,0
Organize a conference,Run a workshop,0
Water plants,Do networking,0
Mow the lawn,Repair furniture,1
Eat balanced meals,See a doctor,1
Write a message,Give a lesson,0
Water plants,Tidy the house,1
Wash windows,Mow the lawn,1
Play guitar,Tidy the house,0
Create artwork,Do maintenance,0
Sing a song,Paint a picture,1
Do exercise,Do meditation,1
Use an electric bike,Take the train,1
Take a plane,Drive a truck,1
Grill meat,Cook pasta,1
Use an electric bike,Take a bus,1
Secure a server,Monitor a system,1
Supervise students,Give a lesson,1
Supervise students,Make a phone call,0
Prepare a salad,Repair furniture,0
Write a letter,Do networking,1
Create a course,Supervise students,1
Draw a portrait,Take photographs,1
Prepare dessert,Bake a cake,1
Wash windows,Make a pie,0
Maintain the garden,Plant flowers,1
Moderate a debate,Write a report,1
Practice relaxation,Use a taxi,0
Take a plane,Drive a tractor,1
Pay bills,Give a lesson,0
Moderate a debate,Go to dentist,0
Ride a scooter,Use a taxi,1
Practice relaxation,Get a massage,1
Go skiing,Go hiking,1
Sleep enough,Play drums,0
Go dancing,Practice surfing,1
Create a website,Test a program,1
Create a website,Swim in pool,0
Explain a concept,Prepare an exam,1
Take vitamins,Do physiotherapy,1
Manage finances,Buy clothes,1
Take the train,Take a ferry,1
Supervise students,Grade papers,1
Go dancing,Do exercise,0
Wash windows,Tidy the house,1
Wash windows,Create an algorithm,0
Compare prices,Do housework,0
Grill meat,Do tutoring,0
Peel vegetables,Get a massage,0
Hitchhike,Take the train,1
Grill meat,Cook vegetables,1
Prepare a lesson,Take a ferry,0
Prepare a salad,Make a sauce,1
Speak publicly,Create a website,0
Do exercise,See a doctor,1
Repair furniture,Do accounting,0
Take the train,Use an electric bike,1
Prepare a dish,Host a meeting,0
Write a letter,Do weight training,0
Prepare a smoothie,Prepare dessert,1
Swim in pool,Run a marathon,1
Mow the lawn,Give a presentation,0
Lead a discussion,Teach mathematics,1
Automate a task,Go shopping,0
Prepare a dish,Prepare dessert,1
Sing a song,Go hiking,0
Invest in stocks,Manage budget,1
Sing a song,Compose a melody,1
Play drums,Draw a portrait,1
Prepare a salad,Bake a cake,1
Deploy an application,Do maintenance,1
Peel vegetables,Cook rice,1
Create artwork,Sing a song,1
Supervise students,Do tutoring,1
Automate a task,See a doctor,0
Prepare dessert,Prepare soup,1
Teach a language,Evaluate students,1
Prepare an exam,Organize training,1
Prepare a salad,Cook a roast,1
Lead a discussion,Teach mathematics,1
Negotiate a contract,Get a massage,0
Compare prices,Manage finances,1
Create artwork,Improvise on piano,1
Eat balanced meals,Give a lesson,0
Lead a discussion,Do tutoring,1
Sing a song,Play piano,1
Hitchhike,Ride a bike,1
Play piano,Take photographs,1
Write a letter,Water plants,0
Take a bus,Cook rice,0
Create a course,Speak in public,0
Open an account,Wash windows,0
Bake a cake,Make a pie,1
Explain a concept,Grade papers,1
Take vitamins,Moderate a debate,0
Negotiate a contract,Write a report,1
Play guitar,Paint with watercolor,1
Mow the lawn,Supervise students,0
Play drums,Draw a portrait,1
Write a message,Compose a song,0
Secure a server,Take vitamins,0
Plant flowers,Automate a task,0
Compare prices,Do accounting,1
Secure a server,Negotiate a price,0
Open an account,Go grocery shopping,1
Play guitar,Optimize a system,0
Create a website,Fix a leak,0
Pay bills,Take the subway,0
Moderate a debate,Drive a car,0
Take a plane,Use an electric bike,1
Drink plenty of water,Sleep enough,1
Shop online,Return a product,1
Do exercise,See a doctor,1
Wash windows,Play football,0
Create an algorithm,Deploy an application,1
Build an object,Prepare a lesson,0
Play football,Repair furniture,0
Pay bills,Calculate expenses,1
Practice boxing,Play tennis,1
Tidy the house,Maintain the garden,1
Paint a picture,Go dancing,0
Play football,Automate a task,0
Write a message,Give a presentation,1
Grill meat,Take a ferry,0
Go skiing,Paint with watercolor,0
Moderate a debate,Speak publicly,1
Compose a song,Improvise on piano,1
Give a presentation,Give advice,1
Build an object,Compose a song,0
Pay bills,Open an account,1
Repair furniture,Automate a task,0
Analyze data,Interview someone,0
Do accounting,Tidy the house,0
Invest in stocks,Bake a cake,0
Take the train,Drive a tractor,1
Repair furniture,Ride a motorcycle,0
Practice yoga,Return a product,0
Drive a car,Take a plane,1
Write a letter,Write a message,1
Apply for credit,Calculate expenses,1
Run a workshop,Do networking,0
Play violin,Create artwork,1
Compose a song,Do stretching,0
Mow the lawn,Fix a leak,1
Prepare dessert,Automate a task,0
Apply for credit,Manage stress,0
Configure a network,Test a program,1
Practice boxing,Run a marathon,1
Practice boxing,Swim in pool,1
Take vitamins,Practice relaxation,1
Prepare a dish,Cook rice,1
Supervise students,Run a workshop,1
Get a massage,Manage finances,0
Do accounting,Calculate expenses,1
Explain a concept,Give advice,1
Practice relaxation,Play guitar,0
Plant flowers,Water plants,1
Ride a motorcycle,Prepare a salad,0
Create a course,Grade papers,1
Use an electric bike,Water plants,0
Peel vegetables,Organize a closet,0
Do accounting,Pay bills,1
Speak publicly,Build an object,0
Draw a portrait,Cook pasta,0
Compose a song,Improvise on piano,1
Host a meeting,Interview someone,1
Make a pie,Paint a picture,0
Eat balanced meals,Wash windows,0
Swim in pool,Play tennis,1
Explain a concept,Lead a discussion,1
Peel vegetables,Drive a car,0
Automate a task,Configure a network,1
Cook a roast,Drive a truck,0
Practice relaxation,Do exercise,1
Practice boxing,Organize a conference,0
Compare prices,Grade papers,0
Configure a network,Play tennis,0
Improvise on piano,Take photographs,1
Give a presentation,Evaluate students,1
Write a letter,Drive a truck,0
Create a website,Write a message,0
Take vitamins,Create artwork,0
Secure a server,Make an omelet,0
Repair furniture,Draw a portrait,0
Practice yoga,Run a marathon,1
Do exercise,Do stretching,1
Practice yoga,Play football,1
Prepare an exam,Organize training,1
Draw a portrait,Take photographs,1
Walk in the city,Use a taxi,1
Go dancing,Practice yoga,1
Take the train,Go grocery shopping,0
Practice boxing,Configure a network,0
Create a website,Grill meat,0
Prepare a salad,Ride a motorcycle,0
Secure a server,Repair a computer,1
Write a letter,Negotiate a price,0
Create a drawing,Play drums,1
Sleep enough,Moderate a debate,0
Cook a roast,Tidy the house,0
Wash windows,Clean the house,1
Take the train,Invest in stocks,0
Play basketball,Go jogging,1
Make a phone call,Take a ferry,0
Paint a picture,Teach mathematics,0
Give advice,Explain a concept,1
Tidy the house,Build an object,1
Mow the lawn,Do dishes,1
Create a drawing,Hitchhike,0
Lead a discussion,Explain a concept,1
Eat balanced meals,Play violin,0
See a doctor,Do meditation,1
Create a drawing,Improvise on piano,1
Prepare a salad,Grill meat,1
Use an electric bike,Walk in the city,1
Eat balanced meals,Take a ferry,0
Make a phone call,Speak in public,1
Give a presentation,Run a workshop,1
Build an object,Cook a roast,0
Prepare an exam,Prepare a smoothie,0
Peel vegetables,Cook pasta,1
Grill meat,Take a plane,0
Use an electric bike,Use a taxi,1
Go dancing,Get fresh air,0
Explain a concept,Do tutoring,1
Do stretching,Cook vegetables,0
Build an object,Go to dentist,0
Take a ferry,Do networking,0
Practice boxing,Practice yoga,1
Cook vegetables,Make an omelet,1
Grill meat,Improvise on piano,0
Secure a server,Prepare dessert,0
Lead a discussion,Deploy an application,0
Do accounting,Play football,0
Ride a motorcycle,Ride a scooter,1
Grill meat,Prepare dessert,1
Take a bus,Take a ferry,1
Prepare an exam,Create a course,1
Host a meeting,Take the subway,0
Compose a song,Do networking,0
Take a ferry,Take a plane,1
Cook a roast,Prepare a salad,1
Drive a car,Install software,0
Write a letter,See a doctor,0
Prepare dessert,Make a sauce,1
Cook vegetables,Cook rice,1
Drive a car,Get fresh air,0
Ride a scooter,Do stretching,0
Create a course,Build an object,0
Bake bread,Grill meat,1
Sing a song,Present a project,0
Drink plenty of water,Get a health checkup,1
Create a drawing,Do physiotherapy,0
Cook vegetables,Cook pasta,1
Drink plenty of water,Get fresh air,1
Do accounting,Practice surfing,0
Prepare dessert,Sleep enough,0
Make a phone call,Host a meeting,1
Hitchhike,Use a scooter,1
Take the train,Create an algorithm,0
Sing a song,Prepare a salad,0
Play drums,Play guitar,1
Go dancing,Test a program,0
Mow the lawn,Wash windows,1
Explain a concept,Drink plenty of water,0
Build an object,Do housework,1
Cook rice,Paint with watercolor,0
Analyze data,Optimize a system,1
Maintain the garden,Water plants,1
Walk in the city,Drive a car,1
Build an object,Sing a song,0
Open an account,Create an algorithm,0
Open an account,Invest in stocks,1
Paint a picture,Cook a roast,0
Eat balanced meals,Compose a melody,0
Negotiate a contract,Speak publicly,1
See a doctor,Do meditation,1
Sleep enough,Create artwork,0
Wash windows,Mow the lawn,1
Deploy an application,Organize a closet,0
Prepare a dish,Grill meat,1
Create an algorithm,Deploy an application,1
Draw a portrait,Test a program,0
Improvise on piano,Grade papers,0
Prepare a lesson,Explain a concept,1
Make a sauce,Bake bread,1
Drive a car,Practice yoga,0
Build an object,Wash windows,1
Write a message,Speak publicly,1
Apply for credit,Shop online,1
Practice relaxation,Play guitar,0
Host a meeting,Speak in public,1
Secure a server,Go to dentist,0
Create an algorithm,Do maintenance,1
Practice relaxation,Go rock climbing,0
Play football,Go jogging,1
Do accounting,Shop online,1
Ride a scooter,Take a plane,1
Give advice,Wash windows,0
Plant flowers,Optimize a system,0
Wash windows,Optimize a system,0
Negotiate a contract,Get a health checkup,0
Do exercise,Do networking,0
Run a workshop,Give a lesson,1
Play football,Go dancing,1
Drive a car,Take a bus,1
Automate a task,Create a database,1
Prepare dessert,Bake a cake,1
Take a plane,Use a taxi,1
Practice relaxation,Make a phone call,0
Prepare a lesson,Bake bread,0
Do networking,Speak in public,1
Prepare an exam,Play basketball,0
Compose a song,Cook pasta,0
Automate a task,Give advice,0
Organize a conference,Give a speech,1
Bake a cake,Make a pie,1
Practice boxing,Play volleyball,1
Negotiate a contract,Host a meeting,1
Go skiing,Play football,1
Practice boxing,Go dancing,1
Host a meeting,Give a speech,1
Walk in the city,Take care of skin,0
Run a workshop,Do tutoring,1
Mow the lawn,Drink plenty of water,0
Mow the lawn,Wash windows,1
Create a drawing,Play piano,1
Analyze data,Install software,1
Use an electric bike,Take the train,1
Cook vegetables,Cook rice,1
Prepare dessert,Write a letter,0
Make an omelet,Open an account,0
Shop online,Compare prices,1
Configure a network,Compose a melody,0
Monitor a system,Program in Python,1
Peel vegetables,Practice surfing,0
Prepare a dish,Make a pie,1
Give a presentation,See a doctor,0
Paint a picture,Compose a song,1
Analyze data,Repair a computer,1
Prepare an exam,Grade papers,1
Tidy the house,Repair furniture,1
Create a drawing,Give advice,0
Organize training,Lead a discussion,1
Repair furniture,Tidy the house,1
Repair a computer,Do maintenance,1
Create a drawing,Go rock climbing,0
Hitchhike,Take a plane,1
Shop online,Go shopping,1
Sleep enough,Take vitamins,1
Peel vegetables,Return a product,0
Maintain the garden,Explain a concept,0
Bake a cake,Make a sauce,1
Do accounting,Cook pasta,0
Eat balanced meals,Go shopping,0
Mow the lawn,Secure a server,0
Sing a song,Paint a picture,1
Grill meat,Teach mathematics,0
Cook vegetables,Cook rice,1
Take a plane,Ride a bike,1
Negotiate a contract,Send an email,1
Ride a motorcycle,Take a plane,1
Peel vegetables,Apply for credit,0
Grill meat,Make a pie,1
Apply for credit,Negotiate a price,1
Take the train,Use a scooter,1
Organize training,Lead a discussion,1
Supervise students,Drink plenty of water,0
Supervise students,Give a presentation,1
Make an omelet,Cook a roast,1
Sleep enough,Compose a song,0
Hitchhike,Ride a motorcycle,1
Take vitamins,Drive a tractor,0
Grill meat,Take a ferry,0
Make a sauce,Bake a cake,1
Monitor a system,Create an algorithm,1
Take the train,Ride a bike,1
Give advice,Organize training,1
Organize training,Improvise on piano,0
Write a letter,Organize a conference,1
Write a letter,Give a presentation,1
Drive a truck,Compose a melody,0
Write a message,Present a project,1
Organize a conference,Create a drawing,0
Practice yoga,Practice boxing,1
Create a course,Give a presentation,1
Speak publicly,Cook rice,0
Do stretching,Speak publicly,0
Configure a network,Install software,1
Go skiing,Do meditation,0
Bake a cake,Practice relaxation,0
Play violin,Play piano,1
Play violin,Compose a melody,1
Teach a language,Program in Python,0
Invest in stocks,Save money,1
Water plants,Do housework,1
Take vitamins,Make a pie,0
Eat balanced meals,Sleep enough,1
Maintain the garden,Practice relaxation,0
Secure a server,Return a product,0
Teach a language,Sing a song,0
Prepare a dish,Cook vegetables,1
Negotiate a contract,Make a pie,0
Play football,Play basketball,1
Drink plenty of water,Manage stress,1
Create a website,Develop an application,1
Improvise on piano,Play drums,1
Peel vegetables,Play piano,0
Go dancing,Swim in pool,1
Create a course,Supervise students,1
Build an object,Compose a song,0
Make a sauce,Write a song,0
Go skiing,Play volleyball,1
Prepare a salad,Do stretching,0
Play guitar,Create artwork,1
Practice yoga,Swim in pool,1
Walk in the city,Ride a scooter,1
Develop an application,Secure a server,1
Ride a scooter,Use a taxi,1
Invest in stocks,Swim in pool,0
Hitchhike,Use a scooter,1
Create a drawing,Compose a song,1
Create a website,Secure a server,1
Drive a car,Take a plane,1
Create a website,Paint with watercolor,0
Ride a motorcycle,Take a plane,1
Lead a discussion,Paint with watercolor,0
Run a workshop,Do dishes,0
Invest in stocks,Return a product,1
Make a phone call,Do maintenance,0
Do exercise,Take vitamins,1
Prepare dessert,Cook vegetables,1
Lead a discussion,Create a course,1
Manage finances,Save money,1
Run a workshop,Give a lesson,1
Sleep enough,Teach mathematics,0
Speak publicly,Negotiate a contract,1
Swim in pool,Create a drawing,0
Use a scooter,Take a plane,1
Practice yoga,Go dancing,1
Give a presentation,Explain a concept,1
Repair furniture,Do housework,1
Create a drawing,Prepare a lesson,0
Play football,Play drums,0
Create a course,Organize training,1
Write a letter,Take the train,0
Practice relaxation,Take the subway,0
Negotiate a contract,Create artwork,0
Wash windows,Organize a closet,1
Analyze data,Practice boxing,0
Develop an application,Optimize a system,1
Lead a discussion,Organize training,1
Write a message,Write a letter,1
Teach a language,Evaluate students,1
Teach a language,Give advice,1
Secure a server,Create a website,1
Speak publicly,Play basketball,0
Mow the lawn,Clean the house,1
Pay bills,Speak in public,0
Peel vegetables,Ride a bike,0
Practice boxing,Improvise on piano,0
Play guitar,Go hiking,0
Mow the lawn,Present a project,0
Go skiing,Play basketball,1
Take a plane,Drive a truck,1
Create artwork,Play violin,1
Peel vegetables,Cook rice,1
Improvise on piano,Organize a conference,0
Take a ferry,Install a shelf,0
Pay bills,Ride a motorcycle,0
Repair furniture,Build an object,1
Make a sauce,Cook pasta,1
Bake bread,Paint a wall,0
Monitor a system,Create a drawing,0
Cook a roast,Explain a concept,0
Secure a server,Explain a concept,0
Play violin,Practice surfing,0
Walk in the city,Go grocery shopping,0
Wash windows,Paint a wall,1
Prepare a dish,Walk in the city,0
Bake bread,Do exercise,0
Analyze data,Program in Python,1
Mow the lawn,Negotiate a contract,0
Deploy an application,Paint a wall,0
Build an object,Paint a wall,1
Walk in the city,Take vitamins,0
Organize a conference,Teach a language,0
Teach a language,Evaluate students,1
Practice boxing,Explain a concept,0
Invest in stocks,Manage budget,1
Use an electric bike,Take a plane,1
Make a sauce,Analyze data,0
Play basketball,Eat balanced meals,0
Play drums,Paint with watercolor,1
Walk in the city,Use an electric bike,1
Peel vegetables,Prepare dessert,1
Draw a portrait,Make an omelet,0
Bake a cake,Prepare a lesson,0
Give advice,Prepare an exam,1
Ride a scooter,Ride a bike,1
Develop an application,Manage finances,0
Drink plenty of water,Get a massage,1
Do accounting,Return a product,1
Teach a language,Repair furniture,0
Drink plenty of water,Get a health checkup,1
Play piano,Compose a melody,1
Play guitar,Create a drawing,1
Compose a song,Write a song,1
Take a ferry,Take the subway,1
Develop an application,Use a scooter,0
Prepare a salad,Prepare dessert,1
Ride a motorcycle,Use a scooter,1
Manage finances,Calculate expenses,1
Teach a language,Prepare a dish,0
Cook rice,Interview someone,0
Configure a network,Prepare a lesson,0
Bake bread,Cook rice,1
Draw a portrait,Make an omelet,0
Do stretching,Maintain the garden,0
Create a website,Prepare soup,0
Bake a cake,Automate a task,0
Bake a cake,Wash windows,0
Configure a network,Take the subway,0
Ride a scooter,Go grocery shopping,0
Speak publicly,Take a plane,0
Practice boxing,Swim in pool,1
Drink plenty of water,Take care of skin,1
Go dancing,Save money,0
Compose a song,Bake a cake,0
Drive a truck,Ride a scooter,1
Repair furniture,Play piano,0
Drive a truck,Create artwork,0
Shop online,Go to dentist,0
Maintain the garden,Plant flowers,1
Moderate a debate,Present a project,1
Pay bills,Do weight training,0
Make an omelet,Cook rice,1
Take a ferry,Ride a motorcycle,1
Develop an application,Prepare a lesson,0
Speak publicly,Secure a server,0
Compose a song,Give a lesson,0
Take a ferry,Do meditation,0
Grill meat,Wash windows,0
Compose a song,Improvise on piano,1
Improvise on piano,Do housework,0
Create a course,Explain a concept,1
Bake bread,Cook pasta,1
Write a message,Write a report,1
Compare prices,Play volleyball,0
See a doctor,Get a health checkup,1
Bake a cake,Prepare a smoothie,1
Draw a portrait,Prepare dessert,0
Play football,See a doctor,0
Get a massage,Get a health checkup,1
Drink plenty of water,Deploy an application,0
Play piano,Prepare a salad,0
Play guitar,Do dishes,0
Get a massage,Make an omelet,0
Practice yoga,Go jogging,1
Deploy an application,Peel vegetables,0
Take a bus,Write a report,0
Supervise students,Save money,0
Go dancing,Go grocery shopping,0
Ride a scooter,Take the subway,1
Play guitar,Prepare soup,0
Hitchhike,Drive a car,1
Practice yoga,Do weight training,1
Get a massage,Go hiking,0
Give advice,Create a database,0
Lead a discussion,Do tutoring,1
See a doctor,Practice relaxation,1
Take a ferry,Walk in the city,1
Give advice,Tidy the house,0
Secure a server,Play volleyball,0
Play violin,Play piano,1
Use a scooter,Take a ferry,1
Deploy an application,Optimize a system,1
Repair a computer,Prepare dessert,0
Draw a portrait,Play violin,1
Cook rice,Organize a closet,0
Hitchhike,Use a scooter,1
Draw a portrait,Ride a bike,0
Do networking,Make an omelet,0
Sing a song,Prepare a dish,0
Peel vegetables,Organize a conference,0
Lead a discussion,Sleep enough,0
Practice relaxation,Eat balanced meals,1
Monitor a system,Create a database,1
Speak publicly,Make a phone call,1
Make a pie,Make an omelet,1
Improvise on piano,Draw a portrait,1
Speak publicly,Do networking,1
Play guitar,Manage stress,0
Prepare an exam,Supervise students,1
Prepare a dish,Cook a roast,1
Practice boxing,Play tennis,1
Plant flowers,Do housework,1
Plant flowers,Install a shelf,1
Play piano,Create artwork,1
Prepare a dish,Cook pasta,1
Do stretching,Teach a language,0
Supervise students,Give a lesson,1
Practice relaxation,Do meditation,1
Prepare an exam,Return a product,0
Do exercise,Repair furniture,0
Run a workshop,Teach mathematics,1
Manage finances,Apply for credit,1
Supervise students,Water plants,0
Make an omelet,Cook rice,1
Eat balanced meals,Run a marathon,0
Play piano,Organize a closet,0
Play basketball,Make a sauce,0
Create a course,Clean the house,0
Bake a cake,Make a sauce,1
Play violin,Create a drawing,1
Mow the lawn,Compare prices,0
Prepare a smoothie,Cook a roast,1
Practice boxing,Go hiking,1
Repair furniture,Play tennis,0
Run a workshop,Go shopping,0
Take a ferry,Host a meeting,0
Sculpt a statue,Build an object,0
Prepare dessert,Grill meat,1
Pay bills,Buy clothes,1
Build an object,Give a presentation,0
Cook vegetables,Create a website,0
Analyze data,Create a website,1
Ride a scooter,Use a scooter,1
Invest in stocks,Open an account,1
Negotiate a contract,Speak publicly,1
Do networking,Write a report,1
Water plants,Practice relaxation,0
Improvise on piano,Take photographs,1
Ride a scooter,Practice yoga,0
Do stretching,Calculate expenses,0
Use a scooter,Tidy the house,0
Practice boxing,Swim in pool,1
Bake bread,Teach a language,0
Prepare a lesson,Teach a language,1
Host a meeting,Bake bread,0
Build an object,Do housework,1
Ride a scooter,Go grocery shopping,0
Prepare a salad,Run a workshop,0
Open an account,Negotiate a price,1
Create a website,Do maintenance,1
Invest in stocks,Apply for credit,1
Monitor a system,Ride a bike,0
Use an electric bike,Drive a truck,1
Make an omelet,Go to dentist,0
Give a presentation,Lead a discussion,1
Pay bills,Create a website,0
Cook rice,Do dishes,0
Drive a truck,Take a ferry,1
Play violin,Play piano,1
Pay bills,Secure a server,0
Go dancing,Practice yoga,1
Create an algorithm,Program in Python,1
Paint a picture,Install software,0
Play football,Compare prices,0
Repair furniture,Build an object,1
Draw a portrait,Play piano,1
Ride a scooter,Drive a tractor,1
Take a ferry,Hitchhike,1
Play football,Go dancing,1
Go dancing,Go rock climbing,1
Do networking,Go dancing,0
Go skiing,Swim in pool,1
Prepare a salad,Prepare a smoothie,1
Tidy the house,Clean the house,1
Go skiing,Play tennis,1
Make a phone call,Use a scooter,0
Use an electric bike,Take the train,1
Give a presentation,Prepare a lesson,1
Prepare a salad,Manage finances,0
Supervise students,Organize training,1
Speak publicly,Fix a leak,0
Sing a song,Wash windows,0
Repair a computer,Run a workshop,0
Make a sauce,Peel vegetables,1
Play drums,Paint a picture,1
Plant flowers,Mow the lawn,1
Play violin,Do tutoring,0
Create an algorithm,Tidy the house,0
Give advice,Lead a discussion,1
Cook vegetables,Organize a conference,0
Eat balanced meals,Go skiing,0
Grill meat,Do networking,0
Play football,Play tennis,1
Compose a song,Take photographs,1
Sleep enough,Do physiotherapy,1
Practice relaxation,Get a massage,1
Paint a picture,Play drums,1
Repair furniture,Hitchhike,0
Do accounting,Do housework,0
Draw a portrait,Take photographs,1
Sculpt a statue,Sing a song,1
Take a plane,Drive a tractor,1
Teach a language,Give advice,1
Practice relaxation,Sleep enough,1
Take a ferry,Do tutoring,0
Create an algorithm,Test a program,1
Open an account,Return a product,1
Explain a concept,Get a health checkup,0
Organize a conference,Manage stress,0
Peel vegetables,Play basketball,0
Do stretching,Give a presentation,0
Grill meat,Trim trees,0
Practice boxing,Pay bills,0
Compose a song,Draw a portrait,1
Play drums,Go jogging,0
Write a letter,Present a project,1
Practice boxing,Swim in pool,1
Monitor a system,Organize training,0
Run a workshop,Wash windows,0
